Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,concept:name,lifecycle:transition,org:group
case-8786,T06 Determine necessity of stop advice-complete,Resource01,2011/07/28 23:25:21.609,Variant 1,1,Internet,General,Group 8,Resource11,task-34204,T06 Determine necessity of stop advice,complete,Group 1
case-8786,T10 Determine necessity to stop indication-complete,Resource01,2011/07/28 23:25:51.662,Variant 1,1,Internet,General,Group 8,Resource11,task-34211,T10 Determine necessity to stop indication,complete,Group 1
case-8796,Confirmation of receipt-complete,Resource06,2011/07/29 20:26:00.756,Variant 6,6,Internet,General,Group 5,Resource06,task-33459,Confirmation of receipt,complete,EMPTY
case-8796,T06 Determine necessity of stop advice-complete,Resource06,2011/07/29 20:26:19.746,Variant 6,6,Internet,General,Group 5,Resource06,task-34438,T06 Determine necessity of stop advice,complete,Group 1
case-8796,T02 Check confirmation of receipt-complete,Resource06,2011/07/29 20:26:37.903,Variant 6,6,Internet,General,Group 5,Resource06,task-34437,T02 Check confirmation of receipt,complete,Group 4
case-8796,T04 Determine confirmation of receipt-complete,Resource06,2011/07/29 20:26:58.268,Variant 6,6,Internet,General,Group 5,Resource06,task-34440,T04 Determine confirmation of receipt,complete,Group 3
case-8796,T05 Print and send confirmation of receipt-complete,Resource06,2011/07/29 20:27:17.511,Variant 6,6,Internet,General,Group 5,Resource06,task-34441,T05 Print and send confirmation of receipt,complete,Group 2
case-8796,T10 Determine necessity to stop indication-complete,Resource06,2011/07/29 20:27:37.459,Variant 6,6,Internet,General,Group 5,Resource06,task-34439,T10 Determine necessity to stop indication,complete,Group 1
case-8798,Confirmation of receipt-complete,Resource01,2011/08/11 18:37:19.681,Variant 10,10,Internet,General,Group 8,Resource01,task-33483,Confirmation of receipt,complete,EMPTY
case-8798,T02 Check confirmation of receipt-complete,Resource01,2011/08/11 18:38:04.212,Variant 10,10,Internet,General,Group 8,Resource01,task-36266,T02 Check confirmation of receipt,complete,Group 4
case-8798,T04 Determine confirmation of receipt-complete,Resource19,2011/08/19 22:03:48.678,Variant 10,10,Internet,General,Group 8,Resource01,task-36268,T04 Determine confirmation of receipt,complete,EMPTY
case-8798,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/19 22:11:12.381,Variant 10,10,Internet,General,Group 8,Resource01,task-36853,T05 Print and send confirmation of receipt,complete,Group 2
case-8798,T06 Determine necessity of stop advice-complete,admin2,2011/08/19 22:11:49.508,Variant 10,10,Internet,General,Group 8,Resource01,task-36267,T06 Determine necessity of stop advice,complete,Group 1
case-8802,Confirmation of receipt-complete,Resource01,2011/08/04 17:37:15.024,Variant 1,1,Internet,General,Group 8,Resource11,task-33506,Confirmation of receipt,complete,EMPTY
case-8802,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 17:37:35.130,Variant 1,1,Internet,General,Group 8,Resource11,task-35234,T02 Check confirmation of receipt,complete,Group 4
case-8802,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 17:37:51.424,Variant 1,1,Internet,General,Group 8,Resource11,task-35236,T04 Determine confirmation of receipt,complete,Group 3
case-8802,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 17:38:07.555,Variant 1,1,Internet,General,Group 8,Resource11,task-35237,T05 Print and send confirmation of receipt,complete,Group 2
case-8802,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 17:38:23.015,Variant 1,1,Internet,General,Group 8,Resource11,task-35235,T06 Determine necessity of stop advice,complete,Group 1
case-8802,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 17:38:41.419,Variant 1,1,Internet,General,Group 8,Resource11,task-35238,T10 Determine necessity to stop indication,complete,Group 1
case-8812,Confirmation of receipt-complete,Resource01,2011/07/28 17:01:50.194,Variant 1,1,Internet,General,Group 8,Resource11,task-33705,Confirmation of receipt,complete,EMPTY
case-8812,T02 Check confirmation of receipt-complete,Resource01,2011/07/28 17:02:16.195,Variant 1,1,Internet,General,Group 8,Resource11,task-33890,T02 Check confirmation of receipt,complete,Group 4
case-8812,T04 Determine confirmation of receipt-complete,Resource01,2011/07/28 17:02:34.125,Variant 1,1,Internet,General,Group 8,Resource11,task-33892,T04 Determine confirmation of receipt,complete,Group 3
case-8812,T05 Print and send confirmation of receipt-complete,Resource01,2011/07/28 17:02:53.167,Variant 1,1,Internet,General,Group 8,Resource11,task-33894,T05 Print and send confirmation of receipt,complete,Group 2
case-8812,T06 Determine necessity of stop advice-complete,Resource01,2011/07/28 17:03:11.186,Variant 1,1,Internet,General,Group 8,Resource11,task-33891,T06 Determine necessity of stop advice,complete,Group 1
case-8812,T10 Determine necessity to stop indication-complete,Resource01,2011/07/28 17:03:39.686,Variant 1,1,Internet,General,Group 8,Resource11,task-33895,T10 Determine necessity to stop indication,complete,Group 1
case-8815,Confirmation of receipt-complete,Resource05,2011/08/03 17:03:38.213,Variant 1,1,Internet,General,Group 5,Resource05,task-33771,Confirmation of receipt,complete,EMPTY
case-8815,T02 Check confirmation of receipt-complete,Resource05,2011/08/03 17:16:50.773,Variant 1,1,Internet,General,Group 5,Resource05,task-34999,T02 Check confirmation of receipt,complete,Group 4
case-8815,T04 Determine confirmation of receipt-complete,Resource05,2011/08/03 17:17:11.394,Variant 1,1,Internet,General,Group 5,Resource05,task-35002,T04 Determine confirmation of receipt,complete,Group 3
case-8815,T05 Print and send confirmation of receipt-complete,Resource05,2011/08/03 17:17:38.771,Variant 1,1,Internet,General,Group 5,Resource05,task-35003,T05 Print and send confirmation of receipt,complete,Group 2
case-8815,T06 Determine necessity of stop advice-complete,Resource05,2011/08/03 17:17:57.264,Variant 1,1,Internet,General,Group 5,Resource05,task-35000,T06 Determine necessity of stop advice,complete,Group 1
case-8815,T10 Determine necessity to stop indication-complete,Resource05,2011/08/03 17:18:37.509,Variant 1,1,Internet,General,Group 5,Resource05,task-35004,T10 Determine necessity to stop indication,complete,Group 1
case-8822,Confirmation of receipt-complete,Resource06,2011/08/03 23:53:29.904,Variant 1,1,Internet,General,Group 5,Resource06,task-33827,Confirmation of receipt,complete,EMPTY
case-8822,T02 Check confirmation of receipt-complete,Resource06,2011/08/03 23:53:50.496,Variant 1,1,Internet,General,Group 5,Resource06,task-35122,T02 Check confirmation of receipt,complete,Group 4
case-8822,T04 Determine confirmation of receipt-complete,Resource06,2011/08/03 23:54:05.596,Variant 1,1,Internet,General,Group 5,Resource06,task-35124,T04 Determine confirmation of receipt,complete,Group 3
case-8822,T05 Print and send confirmation of receipt-complete,Resource06,2011/08/03 23:54:22.016,Variant 1,1,Internet,General,Group 5,Resource06,task-35125,T05 Print and send confirmation of receipt,complete,Group 2
case-8822,T06 Determine necessity of stop advice-complete,Resource06,2011/08/03 23:54:42.441,Variant 1,1,Internet,General,Group 5,Resource06,task-35123,T06 Determine necessity of stop advice,complete,Group 1
case-8822,T10 Determine necessity to stop indication-complete,Resource06,2011/08/03 23:55:01.260,Variant 1,1,Internet,General,Group 5,Resource06,task-35126,T10 Determine necessity to stop indication,complete,Group 1
case-8823,Confirmation of receipt-complete,Resource02,2011/08/04 23:25:51.474,Variant 1,1,Internet,General,Group 5,Resource02,task-33838,Confirmation of receipt,complete,EMPTY
case-8823,T02 Check confirmation of receipt-complete,Resource02,2011/08/04 23:26:19.133,Variant 1,1,Internet,General,Group 5,Resource02,task-35487,T02 Check confirmation of receipt,complete,Group 4
case-8823,T04 Determine confirmation of receipt-complete,Resource02,2011/08/04 23:26:46.830,Variant 1,1,Internet,General,Group 5,Resource02,task-35489,T04 Determine confirmation of receipt,complete,Group 3
case-8823,T05 Print and send confirmation of receipt-complete,Resource02,2011/08/04 23:27:08.932,Variant 1,1,Internet,General,Group 5,Resource02,task-35490,T05 Print and send confirmation of receipt,complete,Group 2
case-8823,T06 Determine necessity of stop advice-complete,Resource02,2011/08/04 23:28:51.536,Variant 1,1,Internet,General,Group 5,Resource02,task-35488,T06 Determine necessity of stop advice,complete,Group 1
case-8823,T10 Determine necessity to stop indication-complete,Resource02,2011/08/04 23:29:22.245,Variant 1,1,Internet,General,Group 5,Resource02,task-35491,T10 Determine necessity to stop indication,complete,Group 1
case-8833,Confirmation of receipt-complete,Resource12,2011/08/04 16:46:14.618,Variant 1,1,Internet,General,Group 5,Resource12,task-33860,Confirmation of receipt,complete,EMPTY
case-8833,T02 Check confirmation of receipt-complete,Resource12,2011/08/04 16:47:53.498,Variant 1,1,Internet,General,Group 5,Resource12,task-35203,T02 Check confirmation of receipt,complete,Group 4
case-8833,T04 Determine confirmation of receipt-complete,Resource12,2011/08/04 16:48:19.265,Variant 1,1,Internet,General,Group 5,Resource12,task-35206,T04 Determine confirmation of receipt,complete,Group 3
case-8833,T05 Print and send confirmation of receipt-complete,Resource12,2011/08/04 16:48:57.489,Variant 1,1,Internet,General,Group 5,Resource12,task-35207,T05 Print and send confirmation of receipt,complete,Group 2
case-8833,T06 Determine necessity of stop advice-complete,Resource12,2011/08/04 16:50:07.551,Variant 1,1,Internet,General,Group 5,Resource12,task-35205,T06 Determine necessity of stop advice,complete,Group 1
case-8833,T10 Determine necessity to stop indication-complete,Resource12,2011/08/04 17:02:32.279,Variant 1,1,Internet,General,Group 5,Resource12,task-35210,T10 Determine necessity to stop indication,complete,Group 1
case-8837,Confirmation of receipt-complete,Resource01,2011/08/04 17:48:32.895,Variant 1,1,Internet,General,Group 8,Resource11,task-33935,Confirmation of receipt,complete,EMPTY
case-8837,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 17:48:57.447,Variant 1,1,Internet,General,Group 8,Resource11,task-35267,T02 Check confirmation of receipt,complete,Group 4
case-8837,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 17:49:16.196,Variant 1,1,Internet,General,Group 8,Resource11,task-35269,T04 Determine confirmation of receipt,complete,Group 3
case-8837,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 17:49:31.871,Variant 1,1,Internet,General,Group 8,Resource11,task-35270,T05 Print and send confirmation of receipt,complete,Group 2
case-8837,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 17:49:46.636,Variant 1,1,Internet,General,Group 8,Resource11,task-35268,T06 Determine necessity of stop advice,complete,Group 1
case-8837,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 17:50:04.632,Variant 1,1,Internet,General,Group 8,Resource11,task-35271,T10 Determine necessity to stop indication,complete,Group 1
case-8839,Confirmation of receipt-complete,Resource14,2011/08/09 20:17:14.032,Variant 1,1,Internet,General,Group 5,Resource14,task-33947,Confirmation of receipt,complete,EMPTY
case-8839,T02 Check confirmation of receipt-complete,Resource14,2011/08/09 20:17:42.423,Variant 1,1,Internet,General,Group 5,Resource14,task-35919,T02 Check confirmation of receipt,complete,Group 4
case-8839,T04 Determine confirmation of receipt-complete,Resource14,2011/08/09 20:18:07.245,Variant 1,1,Internet,General,Group 5,Resource14,task-35921,T04 Determine confirmation of receipt,complete,Group 3
case-8839,T05 Print and send confirmation of receipt-complete,Resource14,2011/08/09 20:18:35.706,Variant 1,1,Internet,General,Group 5,Resource14,task-35922,T05 Print and send confirmation of receipt,complete,Group 2
case-8839,T06 Determine necessity of stop advice-complete,Resource14,2011/08/09 20:20:43.465,Variant 1,1,Internet,General,Group 5,Resource14,task-35920,T06 Determine necessity of stop advice,complete,Group 1
case-8839,T10 Determine necessity to stop indication-complete,Resource14,2011/08/09 20:21:07.616,Variant 1,1,Internet,General,Group 5,Resource14,task-35923,T10 Determine necessity to stop indication,complete,Group 1
case-8840,Confirmation of receipt-complete,Resource06,2011/08/04 16:39:44.970,Variant 1,1,Internet,General,Group 5,Resource06,task-33951,Confirmation of receipt,complete,EMPTY
case-8840,T02 Check confirmation of receipt-complete,Resource06,2011/08/04 16:40:04.627,Variant 1,1,Internet,General,Group 5,Resource06,task-35186,T02 Check confirmation of receipt,complete,Group 4
case-8840,T04 Determine confirmation of receipt-complete,Resource06,2011/08/04 16:40:20.179,Variant 1,1,Internet,General,Group 5,Resource06,task-35188,T04 Determine confirmation of receipt,complete,Group 3
case-8840,T05 Print and send confirmation of receipt-complete,Resource06,2011/08/04 16:40:37.420,Variant 1,1,Internet,General,Group 5,Resource06,task-35189,T05 Print and send confirmation of receipt,complete,Group 2
case-8840,T06 Determine necessity of stop advice-complete,Resource06,2011/08/04 16:41:54.151,Variant 1,1,Internet,General,Group 5,Resource06,task-35187,T06 Determine necessity of stop advice,complete,Group 1
case-8840,T10 Determine necessity to stop indication-complete,Resource06,2011/08/04 16:43:07.086,Variant 1,1,Internet,General,Group 5,Resource06,task-35191,T10 Determine necessity to stop indication,complete,Group 1
case-8841,Confirmation of receipt-complete,Resource01,2011/08/11 16:53:05.442,Variant 1,1,Internet,General,Group 8,Resource11,task-33967,Confirmation of receipt,complete,EMPTY
case-8841,T02 Check confirmation of receipt-complete,Resource01,2011/08/11 16:53:24.186,Variant 1,1,Internet,General,Group 8,Resource11,task-36175,T02 Check confirmation of receipt,complete,Group 4
case-8841,T04 Determine confirmation of receipt-complete,Resource01,2011/08/11 16:53:40.240,Variant 1,1,Internet,General,Group 8,Resource11,task-36177,T04 Determine confirmation of receipt,complete,Group 3
case-8841,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/11 16:53:58.920,Variant 1,1,Internet,General,Group 8,Resource11,task-36178,T05 Print and send confirmation of receipt,complete,Group 2
case-8841,T06 Determine necessity of stop advice-complete,Resource01,2011/08/11 16:54:39.774,Variant 1,1,Internet,General,Group 8,Resource11,task-36176,T06 Determine necessity of stop advice,complete,Group 1
case-8841,T10 Determine necessity to stop indication-complete,Resource01,2011/08/11 16:55:03.003,Variant 1,1,Internet,General,Group 8,Resource11,task-36179,T10 Determine necessity to stop indication,complete,Group 1
case-8842,Confirmation of receipt-complete,Resource01,2011/08/04 18:20:33.171,Variant 1,1,Internet,General,Group 8,Resource11,task-33969,Confirmation of receipt,complete,EMPTY
case-8842,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 18:20:56.365,Variant 1,1,Internet,General,Group 8,Resource11,task-35305,T02 Check confirmation of receipt,complete,Group 4
case-8842,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 18:21:15.634,Variant 1,1,Internet,General,Group 8,Resource11,task-35307,T04 Determine confirmation of receipt,complete,Group 3
case-8842,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 18:21:37.453,Variant 1,1,Internet,General,Group 8,Resource11,task-35308,T05 Print and send confirmation of receipt,complete,Group 2
case-8842,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 18:21:52.096,Variant 1,1,Internet,General,Group 8,Resource11,task-35306,T06 Determine necessity of stop advice,complete,Group 1
case-8842,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 18:22:31.296,Variant 1,1,Internet,General,Group 8,Resource11,task-35309,T10 Determine necessity to stop indication,complete,Group 1
case-8844,Confirmation of receipt-complete,Resource02,2011/08/19 19:12:50.362,Variant 1,1,Internet,General,Group 5,Resource02,task-33978,Confirmation of receipt,complete,EMPTY
case-8844,T02 Check confirmation of receipt-complete,Resource02,2011/08/19 19:17:17.445,Variant 1,1,Internet,General,Group 5,Resource02,task-36811,T02 Check confirmation of receipt,complete,Group 4
case-8844,T04 Determine confirmation of receipt-complete,Resource02,2011/08/19 19:17:53.079,Variant 1,1,Internet,General,Group 5,Resource02,task-36813,T04 Determine confirmation of receipt,complete,Group 3
case-8844,T05 Print and send confirmation of receipt-complete,Resource02,2011/08/19 19:18:20.997,Variant 1,1,Internet,General,Group 5,Resource02,task-36814,T05 Print and send confirmation of receipt,complete,Group 2
case-8844,T06 Determine necessity of stop advice-complete,Resource02,2011/08/19 19:21:01.840,Variant 1,1,Internet,General,Group 5,Resource02,task-36812,T06 Determine necessity of stop advice,complete,Group 1
case-8844,T10 Determine necessity to stop indication-complete,Resource02,2011/08/19 19:22:01.653,Variant 1,1,Internet,General,Group 5,Resource02,task-36815,T10 Determine necessity to stop indication,complete,Group 1
case-8847,Confirmation of receipt-complete,Resource05,2011/08/03 18:01:03.756,Variant 1,1,Internet,General,Group 5,Resource05,task-34003,Confirmation of receipt,complete,EMPTY
case-8847,T02 Check confirmation of receipt-complete,Resource05,2011/08/03 18:01:28.231,Variant 1,1,Internet,General,Group 5,Resource05,task-35029,T02 Check confirmation of receipt,complete,Group 4
case-8847,T04 Determine confirmation of receipt-complete,Resource05,2011/08/03 18:02:08.192,Variant 1,1,Internet,General,Group 5,Resource05,task-35031,T04 Determine confirmation of receipt,complete,Group 3
case-8847,T05 Print and send confirmation of receipt-complete,Resource05,2011/08/03 18:02:35.898,Variant 1,1,Internet,General,Group 5,Resource05,task-35032,T05 Print and send confirmation of receipt,complete,Group 2
case-8847,T06 Determine necessity of stop advice-complete,Resource05,2011/08/03 18:03:20.534,Variant 1,1,Internet,General,Group 5,Resource05,task-35030,T06 Determine necessity of stop advice,complete,Group 1
case-8847,T10 Determine necessity to stop indication-complete,Resource05,2011/08/03 18:07:21.748,Variant 1,1,Internet,General,Group 5,Resource05,task-35033,T10 Determine necessity to stop indication,complete,Group 1
case-8848,Confirmation of receipt-complete,Resource01,2011/08/04 17:59:05.463,Variant 1,1,Internet,General,Group 8,Resource11,task-34018,Confirmation of receipt,complete,EMPTY
case-8848,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 17:59:27.085,Variant 1,1,Internet,General,Group 8,Resource11,task-35287,T02 Check confirmation of receipt,complete,Group 4
case-8848,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 17:59:43.384,Variant 1,1,Internet,General,Group 8,Resource11,task-35289,T04 Determine confirmation of receipt,complete,Group 3
case-8848,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 18:00:01.088,Variant 1,1,Internet,General,Group 8,Resource11,task-35290,T05 Print and send confirmation of receipt,complete,Group 2
case-8848,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 18:00:17.269,Variant 1,1,Internet,General,Group 8,Resource11,task-35288,T06 Determine necessity of stop advice,complete,Group 1
case-8848,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 18:00:37.127,Variant 1,1,Internet,General,Group 8,Resource11,task-35291,T10 Determine necessity to stop indication,complete,Group 1
case-8849,Confirmation of receipt-complete,Resource04,2011/08/03 23:55:27.259,Variant 1,1,Internet,General,Group 5,Resource04,task-34026,Confirmation of receipt,complete,EMPTY
case-8849,T02 Check confirmation of receipt-complete,Resource04,2011/08/03 23:55:49.201,Variant 1,1,Internet,General,Group 5,Resource04,task-35131,T02 Check confirmation of receipt,complete,Group 4
case-8849,T04 Determine confirmation of receipt-complete,Resource04,2011/08/03 23:56:19.760,Variant 1,1,Internet,General,Group 5,Resource04,task-35134,T04 Determine confirmation of receipt,complete,Group 3
case-8849,T05 Print and send confirmation of receipt-complete,Resource04,2011/08/03 23:56:49.992,Variant 1,1,Internet,General,Group 5,Resource04,task-35136,T05 Print and send confirmation of receipt,complete,Group 2
case-8849,T06 Determine necessity of stop advice-complete,Resource04,2011/08/03 23:57:10.427,Variant 1,1,Internet,General,Group 5,Resource04,task-35132,T06 Determine necessity of stop advice,complete,Group 1
case-8849,T10 Determine necessity to stop indication-complete,Resource04,2011/08/03 23:57:39.056,Variant 1,1,Internet,General,Group 5,Resource04,task-35139,T10 Determine necessity to stop indication,complete,Group 1
case-8851,Confirmation of receipt-complete,Resource14,2011/08/10 20:24:02.297,Variant 1,1,Internet,General,Group 5,Resource14,task-34085,Confirmation of receipt,complete,EMPTY
case-8851,T02 Check confirmation of receipt-complete,Resource14,2011/08/10 20:24:35.513,Variant 1,1,Internet,General,Group 5,Resource14,task-36078,T02 Check confirmation of receipt,complete,Group 4
case-8851,T04 Determine confirmation of receipt-complete,Resource14,2011/08/10 20:25:07.162,Variant 1,1,Internet,General,Group 5,Resource14,task-36080,T04 Determine confirmation of receipt,complete,Group 3
case-8851,T05 Print and send confirmation of receipt-complete,Resource14,2011/08/10 20:25:46.856,Variant 1,1,Internet,General,Group 5,Resource14,task-36081,T05 Print and send confirmation of receipt,complete,Group 2
case-8851,T06 Determine necessity of stop advice-complete,Resource14,2011/08/10 20:26:11.567,Variant 1,1,Internet,General,Group 5,Resource14,task-36079,T06 Determine necessity of stop advice,complete,Group 1
case-8851,T10 Determine necessity to stop indication-complete,Resource14,2011/08/10 20:26:35.180,Variant 1,1,Internet,General,Group 5,Resource14,task-36082,T10 Determine necessity to stop indication,complete,Group 1
case-8852,Confirmation of receipt-complete,Resource13,2011/08/03 23:40:30.301,Variant 2,2,Internet,General,Group 5,Resource13,task-34094,Confirmation of receipt,complete,EMPTY
case-8852,T06 Determine necessity of stop advice-complete,Resource13,2011/08/03 23:42:29.092,Variant 2,2,Internet,General,Group 5,Resource13,task-35105,T06 Determine necessity of stop advice,complete,Group 1
case-8852,T10 Determine necessity to stop indication-complete,Resource13,2011/08/03 23:42:45.748,Variant 2,2,Internet,General,Group 5,Resource13,task-35106,T10 Determine necessity to stop indication,complete,Group 1
case-8852,T02 Check confirmation of receipt-complete,Resource13,2011/08/03 23:43:25.988,Variant 2,2,Internet,General,Group 5,Resource13,task-35104,T02 Check confirmation of receipt,complete,EMPTY
case-8852,T04 Determine confirmation of receipt-complete,Resource13,2011/08/03 23:43:57.368,Variant 2,2,Internet,General,Group 5,Resource13,task-35108,T04 Determine confirmation of receipt,complete,EMPTY
case-8852,T05 Print and send confirmation of receipt-complete,Resource13,2011/08/03 23:44:19.909,Variant 2,2,Internet,General,Group 5,Resource13,task-35109,T05 Print and send confirmation of receipt,complete,EMPTY
case-8853,Confirmation of receipt-complete,Resource13,2011/08/03 23:04:37.733,Variant 1,1,Internet,General,Group 5,Resource13,task-34096,Confirmation of receipt,complete,EMPTY
case-8853,T02 Check confirmation of receipt-complete,Resource13,2011/08/03 23:07:43.270,Variant 1,1,Internet,General,Group 5,Resource13,task-35081,T02 Check confirmation of receipt,complete,EMPTY
case-8853,T04 Determine confirmation of receipt-complete,Resource13,2011/08/03 23:08:16.825,Variant 1,1,Internet,General,Group 5,Resource13,task-35083,T04 Determine confirmation of receipt,complete,EMPTY
case-8853,T05 Print and send confirmation of receipt-complete,Resource13,2011/08/03 23:08:43.505,Variant 1,1,Internet,General,Group 5,Resource13,task-35084,T05 Print and send confirmation of receipt,complete,EMPTY
case-8853,T06 Determine necessity of stop advice-complete,Resource13,2011/08/03 23:08:58.365,Variant 1,1,Internet,General,Group 5,Resource13,task-35082,T06 Determine necessity of stop advice,complete,Group 1
case-8853,T10 Determine necessity to stop indication-complete,Resource13,2011/08/03 23:09:14.162,Variant 1,1,Internet,General,Group 5,Resource13,task-35085,T10 Determine necessity to stop indication,complete,Group 1
case-8854,Confirmation of receipt-complete,Resource09,2011/08/02 23:36:37.720,Variant 1,1,Internet,General,Group 11,Resource24,task-34097,Confirmation of receipt,complete,EMPTY
case-8854,T02 Check confirmation of receipt-complete,Resource09,2011/08/02 23:38:12.025,Variant 1,1,Internet,General,Group 11,Resource24,task-34949,T02 Check confirmation of receipt,complete,Group 4
case-8854,T04 Determine confirmation of receipt-complete,Resource09,2011/08/02 23:38:38.518,Variant 1,1,Internet,General,Group 11,Resource24,task-34951,T04 Determine confirmation of receipt,complete,Group 3
case-8854,T05 Print and send confirmation of receipt-complete,Resource09,2011/08/02 23:39:04.276,Variant 1,1,Internet,General,Group 11,Resource24,task-34952,T05 Print and send confirmation of receipt,complete,Group 2
case-8854,T06 Determine necessity of stop advice-complete,Resource09,2011/08/02 23:39:28.302,Variant 1,1,Internet,General,Group 11,Resource24,task-34950,T06 Determine necessity of stop advice,complete,Group 1
case-8854,T10 Determine necessity to stop indication-complete,Resource09,2011/08/02 23:40:08.563,Variant 1,1,Internet,General,Group 11,Resource24,task-34953,T10 Determine necessity to stop indication,complete,Group 1
case-8855,Confirmation of receipt-complete,Resource01,2011/08/04 21:11:13.023,Variant 1,1,Internet,General,Group 8,Resource11,task-34113,Confirmation of receipt,complete,EMPTY
case-8855,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 21:12:02.623,Variant 1,1,Internet,General,Group 8,Resource11,task-35402,T02 Check confirmation of receipt,complete,Group 4
case-8855,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 21:12:51.212,Variant 1,1,Internet,General,Group 8,Resource11,task-35404,T04 Determine confirmation of receipt,complete,Group 3
case-8855,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 21:13:20.800,Variant 1,1,Internet,General,Group 8,Resource11,task-35405,T05 Print and send confirmation of receipt,complete,Group 2
case-8855,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 21:13:56.694,Variant 1,1,Internet,General,Group 8,Resource11,task-35403,T06 Determine necessity of stop advice,complete,Group 1
case-8855,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 21:14:15.811,Variant 1,1,Internet,General,Group 8,Resource11,task-35407,T10 Determine necessity to stop indication,complete,Group 1
case-8856,Confirmation of receipt-complete,Resource01,2011/08/04 20:03:43.336,Variant 1,1,Internet,General,Group 8,Resource01,task-34131,Confirmation of receipt,complete,EMPTY
case-8856,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 20:46:28.880,Variant 1,1,Internet,General,Group 8,Resource01,task-35366,T02 Check confirmation of receipt,complete,Group 4
case-8856,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 20:47:05.201,Variant 1,1,Internet,General,Group 8,Resource01,task-35383,T04 Determine confirmation of receipt,complete,Group 3
case-8856,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 20:48:05.459,Variant 1,1,Internet,General,Group 8,Resource01,task-35385,T05 Print and send confirmation of receipt,complete,Group 2
case-8856,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 20:48:34.861,Variant 1,1,Internet,General,Group 8,Resource01,task-35367,T06 Determine necessity of stop advice,complete,Group 1
case-8856,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 20:49:44.542,Variant 1,1,Internet,General,Group 8,Resource01,task-35387,T10 Determine necessity to stop indication,complete,Group 1
case-8858,Confirmation of receipt-complete,Resource14,2011/08/16 22:13:19.944,Variant 4,4,Internet,General,Group 5,Resource14,task-34153,Confirmation of receipt,complete,EMPTY
case-8858,T02 Check confirmation of receipt-complete,Resource14,2011/08/16 22:26:06.687,Variant 4,4,Internet,General,Group 5,Resource14,task-36543,T02 Check confirmation of receipt,complete,Group 4
case-8858,T06 Determine necessity of stop advice-complete,Resource14,2011/08/16 22:28:19.502,Variant 4,4,Internet,General,Group 5,Resource14,task-36544,T06 Determine necessity of stop advice,complete,Group 1
case-8858,T10 Determine necessity to stop indication-complete,Resource14,2011/08/16 22:28:47.911,Variant 4,4,Internet,General,Group 5,Resource14,task-36553,T10 Determine necessity to stop indication,complete,Group 1
case-8858,T04 Determine confirmation of receipt-complete,Resource14,2011/08/16 22:30:58.954,Variant 4,4,Internet,General,Group 5,Resource14,task-36551,T04 Determine confirmation of receipt,complete,Group 3
case-8858,T05 Print and send confirmation of receipt-complete,Resource14,2011/08/16 22:31:53.449,Variant 4,4,Internet,General,Group 5,Resource14,task-36560,T05 Print and send confirmation of receipt,complete,Group 2
case-8863,Confirmation of receipt-complete,Resource02,2011/08/08 22:38:14.155,Variant 1,1,Internet,General,Group 5,Resource02,task-34196,Confirmation of receipt,complete,EMPTY
case-8863,T02 Check confirmation of receipt-complete,Resource02,2011/08/08 22:39:00.312,Variant 1,1,Internet,General,Group 5,Resource02,task-35677,T02 Check confirmation of receipt,complete,Group 4
case-8863,T04 Determine confirmation of receipt-complete,Resource02,2011/08/08 22:39:22.139,Variant 1,1,Internet,General,Group 5,Resource02,task-35679,T04 Determine confirmation of receipt,complete,Group 3
