Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-745061554,Accepted-Wait,Mikael,2012/05/14 23:49:54.000,Variant 4,4,Accepted,Medium,Wait,se,Org line C,E_6,,,PROD148,Sweden
1-745082895,Accepted-In Progress,Ramith,2012/05/14 23:58:00.000,Variant 2,2,Accepted,High,In Progress,us,Org line C,E_4,,,PROD793,INDIA
1-745380511,Accepted-In Progress,Devakumar,2012/05/15 16:50:30.000,Variant 4,4,Accepted,Low,In Progress,se,Org line C,E_1,,,PROD834,INDIA
1-745380511,Accepted-Wait,Devakumar,2012/06/12 16:31:19.000,Variant 4,4,Accepted,Low,Wait,se,Org line C,E_1,,,PROD834,INDIA
1-745402650,Accepted-In Progress,Peter,2012/05/15 17:13:45.000,Variant 4,4,Accepted,Major,In Progress,se,Org line C,C_5,,,PROD601,Sweden
1-745402650,Accepted-Wait,Peter,2012/05/15 17:20:04.000,Variant 4,4,Accepted,Major,Wait,se,Org line C,C_5,,,PROD601,Sweden
1-745418021,Accepted-In Progress,Kjell,2012/05/15 17:16:00.000,Variant 2,2,Accepted,Low,In Progress,se,Org line C,E_7,,,PROD673,Sweden
1-745542401,Accepted-In Progress,Ann-Charlotte,2012/05/15 21:39:29.000,Variant 2,2,Accepted,Low,In Progress,se,Org line A2,A2_3,,,PROD368,Sweden
1-745546187,Accepted-In Progress,Ian,2012/05/15 21:09:47.000,Variant 21,21,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-745546187,Accepted-In Progress,Ian,2012/05/16 17:08:10.000,Variant 21,21,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-745546187,Accepted-Assigned,Ian,2012/05/16 17:24:45.000,Variant 21,21,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-745590142,Accepted-In Progress,Åsa,2012/05/15 21:47:11.000,Variant 1,1,Accepted,Major,In Progress,se,Org line A2,D_1,,,PROD617,Sweden
1-745590142,Completed-Closed,Åsa,2012/05/31 20:34:39.000,Variant 1,1,Completed,Major,Closed,se,Org line A2,D_1,,,PROD617,Sweden
1-745625831,Accepted-In Progress,Steve,2012/05/15 23:53:46.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD646,Belgium
1-745647199,Accepted-In Progress,Christoffer,2012/05/15 23:44:06.000,Variant 4,4,Accepted,Low,In Progress,se,Org line G4,,,,PROD412,Sweden
1-745647199,Accepted-Wait,Christoffer,2012/05/15 23:44:50.000,Variant 4,4,Accepted,Low,Wait,se,Org line G4,,,,PROD412,Sweden
1-745770713,Queued-Awaiting Assignment,Gunilla,2012/05/16 04:11:24.000,Variant 151,151,Queued,High,Awaiting Assignment,se,Org line G1,E_6,,,PROD295,Sweden
1-745770713,Accepted-In Progress,Peter,2012/05/16 13:56:17.000,Variant 151,151,Accepted,High,In Progress,se,Org line G1,E_6,,,PROD295,Sweden
1-745770713,Completed-Closed,Peter,2012/05/16 13:58:42.000,Variant 151,151,Completed,High,Closed,se,Org line G1,E_6,,,PROD295,Sweden
1-745770713,Accepted-In Progress,Peter,2012/05/29 20:47:15.000,Variant 151,151,Accepted,High,In Progress,se,Org line G1,E_6,,,PROD295,Sweden
1-745770713,Queued-Awaiting Assignment,Susan,2012/05/29 20:48:57.000,Variant 151,151,Queued,High,Awaiting Assignment,se,Org line C,E_6,,,PROD295,Sweden
1-745770713,Accepted-In Progress,Peter,2012/05/29 20:48:58.000,Variant 151,151,Accepted,High,In Progress,se,Org line G1,E_6,,,PROD295,Sweden
1-745770713,Queued-Awaiting Assignment,Susan,2012/05/29 20:49:30.000,Variant 151,151,Queued,High,Awaiting Assignment,se,Org line C,E_6,,,PROD295,Sweden
1-745770713,Accepted-In Progress,Susan,2012/05/30 15:01:23.000,Variant 151,151,Accepted,High,In Progress,se,Org line C,E_6,,,PROD295,Sweden
1-745770713,Accepted-Assigned,Lars,2012/05/30 15:02:21.000,Variant 151,151,Accepted,High,Assigned,se,Org line C,E_6,,,PROD295,Sweden
1-745886321,Accepted-In Progress,Avvaru,2012/05/16 12:14:26.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD243,Sweden
1-745966287,Accepted-In Progress,Vikrant,2012/05/16 16:17:46.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD337,Sweden
1-745991925,Accepted-In Progress,Niklas,2012/05/16 16:18:12.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line A2,A2_2,,,PROD681,Sweden
1-745995763,Queued-Awaiting Assignment,Michael,2012/05/16 17:42:10.000,Variant 152,152,Queued,Medium,Awaiting Assignment,us,Org line C,V3_2,,,PROD611,USA
1-745995763,Accepted-Assigned,Jennifer,2012/06/06 22:24:57.000,Variant 152,152,Accepted,Medium,Assigned,us,Org line C,V3_2,,,PROD611,USA
1-745995763,Accepted-Assigned,Jennifer,2012/06/15 01:27:00.000,Variant 152,152,Accepted,Medium,Assigned,us,Org line C,V3_2,,,PROD611,USA
1-746009843,Accepted-In Progress,Kristina,2012/05/16 17:49:57.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line A2,A2_3,,,PROD231,Sweden
1-746011641,Accepted-In Progress,Rakesh,2012/05/16 18:04:19.000,Variant 1,1,Accepted,High,In Progress,in,Org line C,E_10,,,PROD154,Sweden
1-746011641,Completed-Closed,Rakesh,2012/05/21 18:18:48.000,Variant 1,1,Completed,High,Closed,in,Org line C,E_10,,,PROD154,Sweden
1-746018291,Accepted-In Progress,Steven,2012/05/16 17:08:08.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line C,E_6,,,PROD327,Belgium
1-746018291,Queued-Awaiting Assignment,Steven,2012/05/16 17:10:58.000,Variant 7,7,Queued,Medium,Awaiting Assignment,be,Org line C,E_6,,,PROD327,Belgium
1-746018291,Accepted-In Progress,Robert,2012/05/16 17:37:15.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line C,E_6,,,PROD327,Belgium
1-746018381,Accepted-In Progress,Steven,2012/05/16 17:12:56.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line C,E_6,,,PROD327,Belgium
1-746018381,Queued-Awaiting Assignment,Steven,2012/05/16 17:18:57.000,Variant 7,7,Queued,Medium,Awaiting Assignment,be,Org line C,E_6,,,PROD327,Belgium
1-746018381,Accepted-In Progress,Robert,2012/05/16 17:37:38.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line C,E_6,,,PROD327,Belgium
1-746018891,Accepted-In Progress,Marilyn,2012/05/16 17:35:28.000,Variant 153,153,Accepted,Medium,In Progress,au,Org line B,A2_1,,,PROD327,Australia
1-746018891,Queued-Awaiting Assignment,Marilyn,2012/05/16 17:36:46.000,Variant 153,153,Queued,Medium,Awaiting Assignment,au,Org line B,A2_1,,,PROD327,Australia
1-746018891,Queued-Awaiting Assignment,John,2012/05/17 14:11:01.000,Variant 153,153,Queued,Medium,Awaiting Assignment,au,Org line C,E_2,,,PROD327,Australia
1-746018891,Queued-Awaiting Assignment,Marilyn,2012/05/24 13:51:35.000,Variant 153,153,Queued,Medium,Awaiting Assignment,au,Org line B,A2_1,,,PROD327,Australia
1-746018891,Accepted-In Progress,Marilyn,2012/06/07 15:38:46.000,Variant 153,153,Accepted,Medium,In Progress,au,Org line B,A2_1,,,PROD327,Australia
1-746018891,Queued-Awaiting Assignment,John,2012/06/07 15:44:04.000,Variant 153,153,Queued,Medium,Awaiting Assignment,au,Org line C,E_2,,,PROD327,Australia
1-746049852,Accepted-In Progress,Göran,2012/05/16 18:18:54.000,Variant 10,10,Accepted,Low,In Progress,se,Org line G4,,,,PROD193,Sweden
1-746049852,Accepted-In Progress,Göran,2012/05/30 15:12:05.000,Variant 10,10,Accepted,Low,In Progress,se,Org line G4,,,,PROD193,Sweden
1-746052232,Accepted-In Progress,Ian,2012/05/16 22:06:45.000,Variant 3,3,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-746052232,Accepted-Assigned,Ian,2012/05/16 22:27:43.000,Variant 3,3,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-746057054,Accepted-In Progress,Fredrik,2012/05/16 17:49:07.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD108,Sweden
1-746118131,Accepted-In Progress,Viktoria,2012/05/16 19:12:42.000,Variant 5,5,Accepted,Medium,In Progress,se,Org line A2,A2_3,,,PROD231,Sweden
1-746118131,Queued-Awaiting Assignment,Viktoria,2012/05/31 20:30:05.000,Variant 5,5,Queued,Medium,Awaiting Assignment,se,Org line A2,A2_3,,,PROD231,Sweden
1-746123906,Accepted-In Progress,Hineesh,2012/05/16 19:23:17.000,Variant 1,1,Accepted,High,In Progress,us,Org line C,E_4,,,PROD793,INDIA
1-746123906,Completed-Closed,Hineesh,2012/05/22 18:19:21.000,Variant 1,1,Completed,High,Closed,us,Org line C,E_4,,,PROD793,INDIA
1-746129221,Accepted-In Progress,Ann-Charlotte,2012/05/16 19:16:49.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line A2,A2_3,,,PROD368,Sweden
1-746148231,Accepted-In Progress,Miroslaw,2012/05/16 19:33:40.000,Variant 5,5,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD327,POLAND
1-746148231,Queued-Awaiting Assignment,Miroslaw,2012/05/16 19:34:34.000,Variant 5,5,Queued,Medium,Awaiting Assignment,pl,Org line A2,A2_1,,,PROD327,POLAND
1-746148741,Accepted-In Progress,Steven,2012/05/16 20:00:49.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line C,E_6,,,PROD327,Belgium
1-746148741,Queued-Awaiting Assignment,Steven,2012/05/16 20:01:42.000,Variant 7,7,Queued,Medium,Awaiting Assignment,be,Org line C,E_6,,,PROD327,Belgium
1-746148741,Accepted-In Progress,Robert,2012/05/16 20:11:38.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line C,E_6,,,PROD327,Belgium
1-746175541,Accepted-In Progress,Katia,2012/05/16 20:31:17.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,A2_1,,,PROD327,Belgium
1-746175541,Queued-Awaiting Assignment,Katia,2012/05/16 20:32:33.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,A2_1,,,PROD327,Belgium
1-746205481,Accepted-In Progress,Els,2012/05/16 21:14:24.000,Variant 7,7,Accepted,Medium,In Progress,se,Org line C,C_2,,,PROD327,Belgium
1-746205481,Queued-Awaiting Assignment,Els,2012/05/16 21:25:43.000,Variant 7,7,Queued,Medium,Awaiting Assignment,se,Org line C,C_2,,,PROD327,Belgium
1-746205481,Accepted-In Progress,Els,2012/05/16 21:26:28.000,Variant 7,7,Accepted,Medium,In Progress,se,Org line C,E_2,,,PROD327,Belgium
1-746245931,Accepted-In Progress,Ilona,2012/05/16 21:33:30.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,A2_1,,,PROD327,Belgium
1-746245931,Queued-Awaiting Assignment,Ilona,2012/05/16 21:36:08.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,A2_1,,,PROD327,Belgium
1-746246761,Accepted-In Progress,Leif,2012/05/16 23:06:56.000,Variant 2,2,Accepted,High,In Progress,se,Org line C,E_10,,,PROD646,Sweden
1-746306469,Accepted-In Progress,Roland,2012/05/17 00:18:20.000,Variant 2,2,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-746318085,Accepted-In Progress,Emmanuel,2012/05/16 23:35:29.000,Variant 10,10,Accepted,Medium,In Progress,gb,Org line C,E_10,,,PROD494,Belgium
1-746318085,Accepted-In Progress,Emmanuel,2012/05/24 17:21:36.000,Variant 10,10,Accepted,Medium,In Progress,gb,Org line C,E_10,,,PROD494,Belgium
1-746331441,Queued-Awaiting Assignment,Alain,2012/05/17 00:00:04.000,Variant 9,9,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD558,Belgium
1-746341261,Queued-Awaiting Assignment,Alain,2012/05/16 23:52:15.000,Variant 9,9,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD558,Belgium
1-746464884,Accepted-In Progress,Vesa,2012/05/17 16:20:34.000,Variant 154,154,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-746464884,Queued-Awaiting Assignment,Vesa,2012/05/17 16:24:02.000,Variant 154,154,Queued,Low,Awaiting Assignment,se,Org line C,C_6,,,PROD805,Sweden
1-746464884,Accepted-In Progress,Amitabh,2012/05/17 16:38:19.000,Variant 154,154,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-746464884,Accepted-In Progress,Amitabh,2012/05/22 20:30:28.000,Variant 154,154,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-746464884,Accepted-Wait,Amitabh,2012/06/08 20:27:52.000,Variant 154,154,Accepted,Low,Wait,se,Org line C,C_6,,,PROD805,Sweden
1-746534906,Accepted-In Progress,Jubin,2012/05/17 10:43:33.000,Variant 17,17,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD436,INDIA
1-746534906,Accepted-Assigned,Jubin,2012/05/22 11:58:36.000,Variant 17,17,Accepted,Medium,Assigned,us,Org line C,E_4,,,PROD436,INDIA
1-746534906,Accepted-In Progress,Vaibhav,2012/05/22 20:14:38.000,Variant 17,17,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD436,Sweden
1-746538521,Queued-Awaiting Assignment,Alain,2012/05/17 14:36:39.000,Variant 155,155,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD558,Belgium
1-746538521,Accepted-In Progress,Tomasz,2012/05/17 14:38:58.000,Variant 155,155,Accepted,Medium,In Progress,be,Org line A2,A2_1,,,PROD558,POLAND
1-746538521,Queued-Awaiting Assignment,Alain,2012/05/17 14:40:06.000,Variant 155,155,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD558,Belgium
1-746582460,Accepted-In Progress,Ian,2012/05/17 21:19:42.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-746582460,Accepted-Assigned,Ian,2012/05/17 21:46:59.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-746599948,Accepted-In Progress,Ian,2012/05/17 18:24:17.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-746599948,Accepted-Assigned,Ian,2012/05/17 18:24:51.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-746662619,Accepted-In Progress,Ewa,2012/05/17 22:51:43.000,Variant 1,1,Accepted,High,In Progress,us,Org line G3,,,,PROD98,POLAND
1-746662619,Completed-Closed,Ewa,2012/05/18 22:10:30.000,Variant 1,1,Completed,High,Closed,us,Org line G3,,,,PROD98,POLAND
1-746854891,Accepted-In Progress,Peter,2012/05/18 16:29:52.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD673,Sweden
1-746973401,Accepted-In Progress,Mariusz,2012/05/18 18:45:12.000,Variant 2,2,Accepted,High,In Progress,pl,Org line A2,D_1,,,PROD405,POLAND
1-747003445,Accepted-In Progress,Ian,2012/05/18 21:10:38.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747003445,Accepted-Assigned,Ian,2012/05/18 21:17:06.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747011587,Accepted-In Progress,Ian,2012/05/18 21:02:31.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-747011587,Accepted-Assigned,Ian,2012/05/18 21:03:20.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-747011867,Accepted-In Progress,Ian,2012/05/18 21:54:11.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747011867,Accepted-Assigned,Ian,2012/05/18 21:57:07.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747042322,Accepted-In Progress,Timothy,2012/05/18 21:21:23.000,Variant 2,2,Accepted,Medium,In Progress,us,Org line C,E_1,,,PROD332,USA
1-747064611,Accepted-In Progress,Stephen,2012/05/18 22:08:41.000,Variant 26,26,Accepted,High,In Progress,us,Org line C,C_6,,,PROD785,USA
1-747064611,Queued-Awaiting Assignment,Stephen,2012/05/18 22:24:02.000,Variant 26,26,Queued,High,Awaiting Assignment,us,Org line C,C_6,,,PROD785,USA
1-747064611,Accepted-In Progress,Kymaria,2012/05/18 22:24:03.000,Variant 26,26,Accepted,High,In Progress,us,Org line C,V3_3,,,PROD785,USA
1-747064611,Queued-Awaiting Assignment,Stephen,2012/05/19 00:14:23.000,Variant 26,26,Queued,High,Awaiting Assignment,us,Org line C,C_6,,,PROD785,USA
1-747064611,Accepted-In Progress,Stephen,2012/05/19 01:57:59.000,Variant 26,26,Accepted,High,In Progress,us,Org line C,C_6,,,PROD785,USA
1-747090194,Accepted-In Progress,Ian,2012/05/19 00:22:08.000,Variant 29,29,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747090194,Accepted-Assigned,Ian,2012/05/19 00:29:21.000,Variant 29,29,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747090194,Accepted-Assigned,Ian,2012/05/19 00:29:50.000,Variant 29,29,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-747147181,Accepted-In Progress,Daniel,2012/05/19 01:17:14.000,Variant 25,25,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-747147181,Queued-Awaiting Assignment,Daniel,2012/05/29 18:02:03.000,Variant 25,25,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-747147181,Accepted-In Progress,Hampus,2012/05/29 19:56:26.000,Variant 25,25,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-747147181,Accepted-Wait,Hampus,2012/05/30 21:30:09.000,Variant 25,25,Accepted,High,Wait,se,Org line C,E_10,,,PROD802,Sweden
1-747173974,Accepted-In Progress,Thomas,2012/05/19 02:21:35.000,Variant 2,2,Accepted,High,In Progress,us,Org line C,,,,PROD306,USA
1-747371909,Accepted-In Progress,Rajkishore,2012/05/20 03:52:57.000,Variant 156,156,Accepted,High,In Progress,in,Org line C,E_7,,,PROD631,INDIA
1-747371909,Queued-Awaiting Assignment,Rajesh Kumar,2012/05/20 03:55:08.000,Variant 156,156,Queued,High,Awaiting Assignment,in,Org line C,E_7,,,PROD631,INDIA
1-747371909,Accepted-In Progress,Stefan,2012/05/21 15:56:03.000,Variant 156,156,Accepted,High,In Progress,in,Org line C,E_7,,,PROD631,Sweden
1-747371909,Queued-Awaiting Assignment,Peter,2012/05/21 15:58:23.000,Variant 156,156,Queued,High,Awaiting Assignment,in,Org line C,E_7,,,PROD631,Sweden
1-747371909,Accepted-In Progress,Stefan,2012/05/21 15:58:56.000,Variant 156,156,Accepted,High,In Progress,in,Org line C,E_7,,,PROD631,Sweden
1-747371909,Accepted-Assigned,Rajesh Kumar,2012/05/21 16:00:21.000,Variant 156,156,Accepted,High,Assigned,in,Org line C,E_7,,,PROD631,INDIA
1-747371909,Queued-Awaiting Assignment,Praveen,2012/06/13 21:06:57.000,Variant 156,156,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD631,Sweden
1-747372912,Accepted-In Progress,Kim,2012/05/19 16:37:29.000,Variant 51,51,Accepted,Medium,In Progress,se,Org line C,C_4,,,PROD276,Sweden
1-747372912,Accepted-Assigned,Kim,2012/05/29 14:57:35.000,Variant 51,51,Accepted,Medium,Assigned,se,Org line C,C_4,,,PROD276,Sweden
1-747372912,Queued-Awaiting Assignment,Stefan,2012/06/14 15:59:11.000,Variant 51,51,Queued,Medium,Awaiting Assignment,se,Org line C,C_4,,,PROD276,Sweden
1-747473781,Queued-Awaiting Assignment,Henrik,2012/05/21 15:13:29.000,Variant 157,157,Queued,Medium,Awaiting Assignment,pl,Org line A2,A2_2,,,PROD767,Sweden
1-747473781,Accepted-In Progress,Piotr,2012/05/21 15:13:30.000,Variant 157,157,Accepted,Medium,In Progress,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Queued-Awaiting Assignment,Krzysztof,2012/05/21 15:15:03.000,Variant 157,157,Queued,Medium,Awaiting Assignment,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Accepted-In Progress,Piotr,2012/05/21 15:15:04.000,Variant 157,157,Accepted,Medium,In Progress,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Queued-Awaiting Assignment,Krzysztof,2012/05/21 15:16:45.000,Variant 157,157,Queued,Medium,Awaiting Assignment,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Accepted-In Progress,Krzysztof,2012/05/21 16:23:24.000,Variant 157,157,Accepted,Medium,In Progress,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Queued-Awaiting Assignment,Krzysztof,2012/05/21 16:24:44.000,Variant 157,157,Queued,Medium,Awaiting Assignment,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Accepted-In Progress,Krzysztof,2012/05/21 16:25:01.000,Variant 157,157,Accepted,Medium,In Progress,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747473781,Accepted-Assigned,Pawel,2012/05/21 16:25:19.000,Variant 157,157,Accepted,Medium,Assigned,pl,Org line A2,A2_2,,,PROD767,POLAND
1-747590161,Accepted-In Progress,Miroslaw,2012/05/21 16:14:04.000,Variant 2,2,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD761,POLAND
1-747681195,Accepted-In Progress,Bhaskar,2012/05/21 17:39:28.000,Variant 48,48,Accepted,High,In Progress,se,Org line C,E_5,,,PROD802,INDIA
1-747681195,Queued-Awaiting Assignment,Bhaskar,2012/05/21 17:47:57.000,Variant 48,48,Queued,High,Awaiting Assignment,se,Org line C,E_5,,,PROD802,INDIA
1-747681195,Queued-Awaiting Assignment,Praveen,2012/05/21 18:17:16.000,Variant 48,48,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-747681195,Queued-Awaiting Assignment,Martin,2012/05/23 19:33:34.000,Variant 48,48,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-747689792,Accepted-In Progress,Piotr,2012/05/21 19:00:48.000,Variant 50,50,Accepted,Medium,In Progress,se,Org line A2,A2_5,,,PROD320,POLAND
1-747689792,Accepted-Assigned,Piotr,2012/05/21 19:58:05.000,Variant 50,50,Accepted,Medium,Assigned,se,Org line A2,A2_5,,,PROD320,POLAND
1-747689792,Accepted-Wait,Piotr,2012/05/21 20:00:16.000,Variant 50,50,Accepted,Medium,Wait,se,Org line A2,A2_5,,,PROD320,POLAND
1-747770943,Accepted-In Progress,Cyril,2012/05/21 18:37:35.000,Variant 2,2,Accepted,High,In Progress,fr,Org line C,E_6,,,PROD612,France
1-748028911,Accepted-In Progress,Louis,2012/05/21 23:14:31.000,Variant 10,10,Accepted,Medium,In Progress,fr,Org line C,V3_3,,,PROD612,France
1-748028911,Accepted-In Progress,Louis,2012/05/21 23:20:58.000,Variant 10,10,Accepted,Medium,In Progress,fr,Org line C,V3_3,,,PROD612,France
1-748341571,Accepted-Assigned,Ian,2012/05/22 16:39:28.000,Variant 54,54,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-748341571,Accepted-Wait,Ian,2012/05/22 18:15:17.000,Variant 54,54,Accepted,High,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-748341709,Accepted-Assigned,Ian,2012/05/22 18:24:05.000,Variant 54,54,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-748341709,Accepted-Wait,Ian,2012/05/22 18:24:30.000,Variant 54,54,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-748373500,Accepted-In Progress,Rosemary,2012/05/22 16:58:58.000,Variant 4,4,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-748373500,Accepted-Wait,Rosemary,2012/05/22 17:01:20.000,Variant 4,4,Accepted,High,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-748414511,Accepted-In Progress,Björn,2012/05/22 18:01:04.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line V2,,,,PROD449,Sweden
1-748432219,Accepted-In Progress,Fiona,2012/05/22 18:19:48.000,Variant 2,2,Accepted,Medium,In Progress,cn,Org line A2,D_1,,,PROD607,China
1-748438405,Accepted-In Progress,Ewa,2012/05/22 17:57:53.000,Variant 1,1,Accepted,High,In Progress,us,Org line G3,,,,PROD98,POLAND
1-748438405,Completed-Closed,Ewa,2012/05/22 18:03:02.000,Variant 1,1,Completed,High,Closed,us,Org line G3,,,,PROD98,POLAND
1-748531941,Accepted-In Progress,Christer,2012/05/22 20:14:43.000,Variant 3,3,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-748531941,Accepted-Assigned,Christer,2012/05/22 20:28:09.000,Variant 3,3,Accepted,Medium,Assigned,se,Org line C,C_6,,,PROD805,Sweden
1-748720121,Accepted-In Progress,Peter,2012/05/22 23:14:50.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD818,Belgium
1-748720121,Queued-Awaiting Assignment,Peter,2012/06/12 23:10:26.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD818,Belgium
1-748764090,Accepted-In Progress,Tarun,2012/05/23 00:13:25.000,Variant 2,2,Accepted,High,In Progress,in,Org line C,E_10,,,PROD154,Sweden
1-748801231,Accepted-In Progress,Dusan,2012/05/23 01:11:09.000,Variant 2,2,Accepted,Major,In Progress,se,Org line A2,A2_3,,,PROD617,Sweden
1-748843986,Accepted-In Progress,Katarina,2012/05/23 05:17:41.000,Variant 3,3,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-748843986,Accepted-Assigned,Katarina,2012/06/11 21:27:51.000,Variant 3,3,Accepted,High,Assigned,se,Org line G4,,,,PROD374,Sweden
1-748947671,Accepted-In Progress,Peter,2012/05/23 15:35:04.000,Variant 3,3,Accepted,Medium,In Progress,se,Org line G4,,,,PROD502,Sweden
1-748947671,Accepted-Assigned,Peter,2012/05/23 15:38:01.000,Variant 3,3,Accepted,Medium,Assigned,se,Org line G4,,,,PROD502,Sweden
1-749042472,Accepted-In Progress,Christer,2012/05/23 17:49:33.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line G4,,,,PROD412,Sweden
1-749053411,Accepted-In Progress,Andrew,2012/05/24 00:26:49.000,Variant 2,2,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749112097,Accepted-In Progress,Christer,2012/05/23 19:47:18.000,Variant 2,2,Accepted,Major,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-749119026,Accepted-In Progress,Praveen,2012/05/23 18:31:52.000,Variant 158,158,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-749119026,Queued-Awaiting Assignment,Praveen,2012/05/23 18:39:28.000,Variant 158,158,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
