Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-659376592,Accepted-In Progress,Roland,2012/02/06 19:40:31.000,Variant 1,1,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-659376592,Completed-Closed,Roland,2012/02/09 20:29:59.000,Variant 1,1,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-659539868,Accepted-In Progress,Kristina,2012/02/06 21:22:56.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden
1-659539868,Completed-Closed,Kristina,2012/03/27 20:15:36.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden
1-659618631,Accepted-In Progress,Bharath,2012/02/06 22:35:43.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-659618631,Completed-Closed,Bharath,2012/02/20 17:48:15.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-659782951,Accepted-In Progress,Joshua,2012/02/07 06:10:51.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD214,USA
1-659782951,Completed-Closed,Joshua,2012/02/18 00:26:13.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_4,us,G88 2nd,PROD214,USA
1-660054568,Accepted-In Progress,Daniel,2012/02/07 19:44:43.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G254 3rd,PROD683,Sweden
1-660054568,Completed-Closed,Daniel,2012/03/07 18:52:21.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,se,G254 3rd,PROD683,Sweden
1-660483225,Accepted-In Progress,Chiranjeevi,2012/02/08 13:10:13.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD306,INDIA
1-660483225,Completed-Closed,Chiranjeevi,2012/02/21 13:15:11.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,se,G294 2nd,PROD306,INDIA
1-660592931,Accepted-In Progress,Marie-Aimee,2012/02/08 12:57:07.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_3,be,G64 2nd,PROD379,France
1-660592931,Completed-Closed,Marie-Aimee,2012/03/14 18:18:45.000,Variant 1,1,Completed,High,Closed,Org line C,E_3,be,G64 2nd,PROD379,France
1-660602952,Accepted-In Progress,Devashish,2012/02/08 14:29:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD279,Sweden
1-660602952,Completed-Closed,Devashish,2012/02/21 15:35:31.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_4,in,G93 2nd,PROD279,Sweden
1-660785867,Accepted-In Progress,Pär,2012/02/08 19:38:49.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_5,se,A10,PROD236,Sweden
1-660785867,Completed-Closed,Pär,2012/03/05 22:16:09.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_5,se,A10,PROD236,Sweden
1-660808741,Accepted-In Progress,Swetha,2012/02/08 20:07:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_7,se,G153 2nd,PROD673,INDIA
1-660808741,Completed-Closed,Swetha,2012/03/26 13:19:43.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_7,se,G153 2nd,PROD673,INDIA
1-660873096,Accepted-In Progress,Ann-Charlotte,2012/02/08 21:43:39.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-660873096,Completed-Closed,Ann-Charlotte,2012/03/14 19:44:52.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-660908181,Accepted-In Progress,Alan,2012/02/08 22:05:26.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_2,se,G30 2nd,PROD378,USA
1-660908181,Completed-Closed,Alan,2012/04/11 22:01:25.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_2,se,G30 2nd,PROD378,USA
1-660948681,Accepted-In Progress,Lars,2012/02/08 22:38:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD492,Sweden
1-660948681,Completed-Closed,Lars,2012/05/23 16:17:43.000,Variant 1,1,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD492,Sweden
1-660949435,Accepted-In Progress,Roland,2012/02/09 00:07:29.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-660949435,Completed-Closed,Roland,2012/03/13 18:35:07.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-660956878,Accepted-In Progress,Jay,2012/02/08 23:09:59.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_5,us,N30 2nd,PROD485,USA
1-660956878,Completed-Closed,Jay,2012/03/15 01:23:11.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_5,us,N30 2nd,PROD485,USA
1-661132868,Accepted-In Progress,Michael,2012/02/09 13:45:14.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_1,be,G213 2nd,PROD715,Sweden
1-661132868,Completed-Closed,Michael,2012/02/23 16:40:50.000,Variant 1,1,Completed,Major,Closed,Org line C,E_1,be,G213 2nd,PROD715,Sweden
1-661231558,Accepted-In Progress,Hineesh,2012/02/09 16:52:23.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
1-661231558,Completed-Closed,Hineesh,2012/03/05 22:52:49.000,Variant 1,1,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
1-662956121,Accepted-In Progress,Srinivasa,2012/02/09 21:08:09.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_7,in,G165 2nd,PROD671,INDIA
1-662956121,Completed-Closed,Srinivasa,2012/03/26 10:56:59.000,Variant 1,1,Completed,High,Closed,Org line C,E_7,in,G165 2nd,PROD671,INDIA
1-663851111,Accepted-In Progress,Leif,2012/02/09 23:36:08.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,se,G285 2nd,PROD646,Sweden
1-663851111,Completed-Closed,Leif,2012/03/01 17:40:26.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,se,G285 2nd,PROD646,Sweden
1-664001411,Accepted-In Progress,Bhavesh,2012/02/10 00:24:55.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,OTHERS,Sweden
1-664001411,Completed-Closed,Bhavesh,2012/03/13 15:36:51.000,Variant 1,1,Completed,High,Closed,Org line C,E_4,us,G88 2nd,OTHERS,Sweden
1-664579051,Accepted-In Progress,Katarina,2012/02/10 15:52:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-664579051,Completed-Closed,Katarina,2012/02/29 21:32:49.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-664912261,Accepted-In Progress,Dimitri,2012/02/10 17:12:35.000,Variant 1,1,Accepted,High,In Progress,Org line A2,A2_4,fr,W6 2nd,PROD66,France
1-664912261,Completed-Closed,Dimitri,2012/03/12 17:15:30.000,Variant 1,1,Completed,High,Closed,Org line A2,A2_4,fr,W6 2nd,PROD66,France
1-669144071,Accepted-In Progress,Binod,2012/02/12 02:12:48.000,Variant 1,1,Accepted,High,In Progress,Org line A2,D_1,in,G123 2nd,PROD605,INDIA
1-669144071,Completed-Closed,Binod,2012/02/12 02:37:05.000,Variant 1,1,Completed,High,Closed,Org line A2,D_1,in,G123 2nd,PROD605,INDIA
1-669202942,Accepted-In Progress,Per,2012/02/13 04:01:32.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-669202942,Completed-Closed,Per,2012/03/28 05:15:40.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-669804759,Accepted-In Progress,Peter,2012/02/13 15:03:37.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_7,se,G160 2nd,PROD673,Sweden
1-669804759,Completed-Closed,Peter,2012/04/01 23:50:09.000,Variant 1,1,Completed,High,Closed,Org line C,E_7,se,G160 2nd,PROD673,Sweden
1-670052598,Accepted-In Progress,Jörgen,2012/02/13 18:04:11.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden
1-670052598,Completed-Closed,Jörgen,2012/02/20 18:40:36.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden
1-671350354,Accepted-In Progress,Jörgen,2012/02/13 20:55:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden
1-671350354,Completed-Closed,Jörgen,2012/02/20 18:40:51.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden
1-671512033,Accepted-In Progress,Satish,2012/02/13 19:10:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,in,G271 2nd,PROD802,Sweden
1-671512033,Completed-Closed,Satish,2012/02/14 16:31:28.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,in,G271 2nd,PROD802,Sweden
1-672647650,Accepted-In Progress,Jörgen,2012/02/13 21:17:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD93,Sweden
1-672647650,Completed-Closed,Jörgen,2012/02/14 03:27:03.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD93,Sweden
1-672743704,Accepted-In Progress,Ewa,2012/02/13 21:58:36.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-672743704,Completed-Closed,Ewa,2012/02/14 17:14:30.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-673056371,Accepted-In Progress,Torbjörn,2012/02/14 16:06:50.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-673056371,Completed-Closed,Torbjörn,2012/04/20 02:09:38.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-673143636,Accepted-In Progress,Ewa,2012/02/14 19:38:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-673143636,Completed-Closed,Ewa,2012/02/14 19:53:55.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-673151866,Accepted-In Progress,Erik,2012/02/14 17:46:27.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S29 2nd,PROD176,Sweden
1-673151866,Completed-Closed,Erik,2012/02/14 22:19:06.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S29 2nd,PROD176,Sweden
1-673405851,Accepted-In Progress,Mikael,2012/02/14 22:26:19.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,se,M13 2nd,PROD705,Sweden
1-673405851,Completed-Closed,Mikael,2012/02/29 21:41:13.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,se,M13 2nd,PROD705,Sweden
1-673434441,Accepted-In Progress,Mikael,2012/02/15 00:19:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-673434441,Completed-Closed,Mikael,2012/03/21 00:33:11.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-675115616,Accepted-In Progress,Ray,2012/02/15 19:05:04.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_4,in,G17 3rd,PROD194,Sweden
1-675115616,Completed-Closed,Ray,2012/05/29 15:38:52.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_4,in,G17 3rd,PROD194,Sweden
1-675664904,Accepted-In Progress,Ewa,2012/02/15 20:55:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-675664904,Completed-Closed,Ewa,2012/02/15 20:55:56.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-675739721,Accepted-In Progress,Edward,2012/02/15 22:01:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,,us,N6 2nd,PROD378,USA
1-675739721,Completed-Closed,Edward,2012/04/02 22:56:26.000,Variant 1,1,Completed,Medium,Closed,Org line C,,us,N6 2nd,PROD378,USA
1-675758444,Accepted-In Progress,Lisbeth,2012/02/15 23:58:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_5,se,A10,PROD320,Sweden
1-675758444,Completed-Closed,Lisbeth,2012/04/16 17:58:44.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_5,se,A10,PROD320,Sweden
1-679235759,Accepted-In Progress,Ewa,2012/02/16 19:01:43.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-679235759,Completed-Closed,Ewa,2012/02/16 19:05:54.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-681706381,Accepted-In Progress,Maltesh,2012/02/17 06:42:04.000,Variant 1,1,Accepted,Major,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA
1-681706381,Completed-Closed,Maltesh,2012/03/08 16:48:50.000,Variant 1,1,Completed,Major,Closed,Org line B,E_10,in,G238 2nd,PROD209,INDIA
1-682277823,Accepted-In Progress,Sree,2012/02/17 22:39:29.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_5,us,N4 2nd,PROD668,USA
1-682277823,Completed-Closed,Sree,2012/02/23 03:32:34.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_5,us,N4 2nd,PROD668,USA
1-683064635,Accepted-In Progress,Sarath,2012/02/20 14:40:54.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_4,in,G93 2nd,PROD455,INDIA
1-683064635,Completed-Closed,Sarath,2012/03/29 21:16:57.000,Variant 1,1,Completed,Low,Closed,Org line C,E_4,in,G93 2nd,PROD455,INDIA
1-684108661,Accepted-In Progress,Bharath,2012/02/20 23:55:54.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-684108661,Completed-Closed,Bharath,2012/03/01 23:02:45.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-684991415,Accepted-In Progress,Roger,2012/02/21 15:47:06.000,Variant 1,1,Accepted,High,In Progress,Org line C,V3_2,se,M12,PROD502,Sweden
1-684991415,Completed-Closed,Roger,2012/04/12 17:05:27.000,Variant 1,1,Completed,High,Closed,Org line C,V3_2,se,M12,PROD502,Sweden
1-685018675,Accepted-In Progress,Ewa,2012/02/21 15:23:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-685018675,Completed-Closed,Ewa,2012/02/21 15:27:07.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-686475951,Accepted-In Progress,Johnny,2012/02/22 16:13:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_2,be,G58 3rd,PROD329,Sweden
1-686475951,Completed-Closed,Johnny,2012/02/23 23:05:46.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_2,be,G58 3rd,PROD329,Sweden
1-686581779,Accepted-In Progress,Laurens,2012/02/22 21:50:41.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,0,G11 2nd,PROD49,Belgium
1-686581779,Completed-Closed,Laurens,2012/03/06 18:12:49.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,0,G11 2nd,PROD49,Belgium
1-686854421,Accepted-In Progress,Torbjörn,2012/02/23 16:32:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-686854421,Completed-Closed,Torbjörn,2012/02/24 21:50:02.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-686856862,Accepted-In Progress,Grzegorz,2012/02/23 16:07:54.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_2,pl,G171 2nd,PROD686,POLAND
1-686856862,Completed-Closed,Grzegorz,2012/02/23 16:34:57.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_2,pl,G171 2nd,PROD686,POLAND
1-687133944,Accepted-In Progress,Vikash,2012/02/24 03:02:43.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_10,in,G266 2nd,PROD805,Sweden
1-687133944,Completed-Closed,Vikash,2012/03/01 00:00:26.000,Variant 1,1,Completed,Major,Closed,Org line C,E_10,in,G266 2nd,PROD805,Sweden
1-687309895,Accepted-In Progress,Chiranjeevi,2012/02/24 12:09:17.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD306,INDIA
1-687309895,Completed-Closed,Chiranjeevi,2012/04/27 12:09:05.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,se,G294 2nd,PROD306,INDIA
1-687587336,Accepted-In Progress,Mats,2012/02/24 22:06:27.000,Variant 1,1,Accepted,Major,In Progress,Org line C,V3_2,se,U4,PROD535,Sweden
1-687587336,Completed-Closed,Mats,2012/03/29 20:20:18.000,Variant 1,1,Completed,Major,Closed,Org line C,V3_2,se,U4,PROD535,Sweden
1-687830906,Accepted-In Progress,Christer,2012/02/26 07:40:53.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-687830906,Completed-Closed,Christer,2012/02/26 08:36:37.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-688491391,Accepted-In Progress,Torbjörn,2012/02/27 17:54:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-688491391,Completed-Closed,Torbjörn,2012/03/01 17:26:48.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-688564654,Accepted-In Progress,Johan,2012/02/27 19:55:39.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,se,G138 2nd,PROD802,Sweden
1-688564654,Completed-Closed,Johan,2012/02/27 20:05:54.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,se,G138 2nd,PROD802,Sweden
1-689341321,Accepted-In Progress,Christer,2012/02/28 18:33:31.000,Variant 1,1,Accepted,High,In Progress,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-689341321,Completed-Closed,Christer,2012/05/29 20:53:55.000,Variant 1,1,Completed,High,Closed,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-690249637,Accepted-In Progress,Noriaki,2012/02/29 16:55:26.000,Variant 1,1,Accepted,Low,In Progress,Org line C,,jp,S22 2nd,PROD448,Japan
1-690249637,Completed-Closed,Noriaki,2012/04/19 17:16:08.000,Variant 1,1,Completed,Low,Closed,Org line C,,jp,S22 2nd,PROD448,Japan
1-690327801,Accepted-In Progress,Maria,2012/02/29 19:16:36.000,Variant 1,1,Accepted,High,In Progress,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden
1-690327801,Completed-Closed,Maria,2012/03/01 21:17:13.000,Variant 1,1,Completed,High,Closed,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden
1-690352118,Accepted-In Progress,Björn,2012/02/29 20:38:34.000,Variant 1,1,Accepted,High,In Progress,Org line C,C_6,se,G268 3rd,PROD805,Sweden
1-690352118,Completed-Closed,Björn,2012/04/02 16:51:23.000,Variant 1,1,Completed,High,Closed,Org line C,C_6,se,G268 3rd,PROD805,Sweden
1-690458151,Accepted-In Progress,Christer,2012/02/29 23:26:17.000,Variant 1,1,Accepted,High,In Progress,Org line C,C_6,se,G268 3rd,PROD805,Sweden
1-690458151,Completed-Closed,Christer,2012/05/29 20:52:12.000,Variant 1,1,Completed,High,Closed,Org line C,C_6,se,G268 3rd,PROD805,Sweden
1-690896014,Accepted-In Progress,Ewa,2012/03/01 18:53:49.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-690896014,Completed-Closed,Ewa,2012/03/01 19:16:29.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-690926911,Accepted-In Progress,Torbjörn,2012/03/01 20:44:24.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-690926911,Completed-Closed,Torbjörn,2012/04/20 02:12:12.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-691031201,Accepted-In Progress,Bharath,2012/03/01 23:18:31.000,Variant 1,1,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-691031201,Completed-Closed,Bharath,2012/03/01 23:18:58.000,Variant 1,1,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-691146566,Accepted-In Progress,Dusan,2012/03/02 06:45:27.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,V13 2nd,PROD617,Sweden
1-691146566,Completed-Closed,Dusan,2012/04/26 22:59:04.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,V13 2nd,PROD617,Sweden
1-691176158,Accepted-In Progress,Abby,2012/03/02 09:59:57.000,Variant 1,1,Accepted,Major,In Progress,Org line B,A2_1,cn,D1,PROD350,China
1-691176158,Completed-Closed,Abby,2012/03/02 10:03:25.000,Variant 1,1,Completed,Major,Closed,Org line B,A2_1,cn,D1,PROD350,China
1-691832225,Accepted-In Progress,Jonas,2012/03/02 16:41:45.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_8,in,G186 2nd,PROD473,Sweden
1-691832225,Completed-Closed,Jonas,2012/03/28 17:20:47.000,Variant 1,1,Completed,High,Closed,Org line C,E_8,in,G186 2nd,PROD473,Sweden
1-692715494,Accepted-In Progress,Vaibhav,2012/03/05 13:23:01.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_4,us,G88 2nd,PROD794,Sweden
1-692715494,Completed-Closed,Vaibhav,2012/05/28 17:57:12.000,Variant 1,1,Completed,Low,Closed,Org line C,E_4,us,G88 2nd,PROD794,Sweden
1-693343054,Accepted-In Progress,Aparna,2012/03/05 23:45:27.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden
1-693343054,Completed-Closed,Aparna,2012/03/27 00:35:33.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden
1-693357728,Accepted-In Progress,Jörgen,2012/03/05 23:28:53.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD348,Sweden
1-693357728,Completed-Closed,Jörgen,2012/03/29 21:12:42.000,Variant 1,1,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD348,Sweden
1-693469757,Accepted-In Progress,Christy,2012/03/06 06:07:18.000,Variant 1,1,Accepted,Major,In Progress,Org line C,,us,N6 2nd,PROD154,USA
1-693469757,Completed-Closed,Christy,2012/05/24 21:53:30.000,Variant 1,1,Completed,Major,Closed,Org line C,,us,N6 2nd,PROD154,USA
1-693469771,Accepted-In Progress,Christy,2012/03/06 06:09:15.000,Variant 1,1,Accepted,Major,In Progress,Org line C,,us,N6 2nd,PROD154,USA
1-693469771,Completed-Closed,Christy,2012/05/24 21:52:49.000,Variant 1,1,Completed,Major,Closed,Org line C,,us,N6 2nd,PROD154,USA
1-693592211,Accepted-In Progress,Christer,2012/03/06 16:02:42.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_3,se,G70 2nd,PROD384,Sweden
1-693592211,Completed-Closed,Christer,2012/03/14 17:49:41.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_3,se,G70 2nd,PROD384,Sweden
1-693595112,Accepted-In Progress,Pär,2012/03/06 16:45:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_5,se,A10,PROD320,Sweden
1-693595112,Completed-Closed,Pär,2012/03/06 16:53:11.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_5,se,A10,PROD320,Sweden
1-693748777,Accepted-In Progress,Ewa,2012/03/06 18:16:37.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-693748777,Completed-Closed,Ewa,2012/03/06 19:51:23.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-693937519,Accepted-In Progress,Pontus,2012/03/06 22:44:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,U6 2nd,PROD780,Sweden
1-693937519,Completed-Closed,Pontus,2012/04/11 19:37:27.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,U6 2nd,PROD780,Sweden
1-694212171,Accepted-In Progress,Torbjörn,2012/03/07 15:05:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-694212171,Completed-Closed,Torbjörn,2012/04/12 15:17:37.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-694420679,Accepted-In Progress,Kristina,2012/03/07 21:24:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden
1-694420679,Completed-Closed,Kristina,2012/04/11 20:36:11.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden
1-694464235,Accepted-In Progress,Stefan,2012/03/07 21:26:08.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_7,in,G157 2nd,PROD677,Sweden
1-694464235,Completed-Closed,Stefan,2012/04/25 15:42:09.000,Variant 1,1,Completed,Low,Closed,Org line C,E_7,in,G157 2nd,PROD677,Sweden
1-694509209,Accepted-In Progress,Adriano,2012/03/07 23:06:16.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Brazil
1-694509209,Completed-Closed,Adriano,2012/03/15 19:51:54.000,Variant 1,1,Completed,Low,Closed,Org line C,E_4,in,G93 2nd,PROD325,Brazil
1-694808152,Accepted-In Progress,Ann-Charlotte,2012/03/08 17:58:51.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-694808152,Completed-Closed,Ann-Charlotte,2012/03/22 22:54:52.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-694923791,Accepted-In Progress,Christian,2012/03/08 21:58:15.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_7,in,G162 2nd,PROD190,Belgium
1-694923791,Completed-Closed,Christian,2012/04/03 18:05:55.000,Variant 1,1,Completed,Low,Closed,Org line C,E_7,in,G162 2nd,PROD190,Belgium
1-695241661,Accepted-In Progress,Gitt,2012/03/09 15:30:37.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_2,se,G57 2nd,PROD341,Sweden
1-695241661,Completed-Closed,Gitt,2012/04/03 16:22:25.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_2,se,G57 2nd,PROD341,Sweden
1-695309312,Accepted-In Progress,Christophe,2012/03/09 18:06:55.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD348,France
1-695309312,Completed-Closed,Christophe,2012/05/23 21:46:18.000,Variant 1,1,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD348,France
