Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-530539767,Queued-Awaiting Assignment,Carolyn,2011/06/01 22:07:09.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-530539767,Accepted-In Progress,Santhosh,2011/06/02 02:53:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-530539767,Accepted-Assigned,Carolyn,2011/06/02 02:55:06.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-530539767,Accepted-In Progress,Ewa,2012/02/07 05:11:51.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-530539767,Completed-Closed,Ewa,2012/02/07 05:13:04.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-532084405,Accepted-In Progress,Carolyn,2011/06/08 20:27:25.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-532084405,Queued-Awaiting Assignment,Carolyn,2011/06/08 20:33:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-532084405,Accepted-In Progress,Santhosh,2011/06/09 19:12:36.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-532084405,Accepted-Assigned,Carolyn,2011/06/09 19:15:38.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-532084405,Accepted-In Progress,Ewa,2012/02/07 04:16:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-532084405,Completed-Closed,Ewa,2012/02/07 04:17:44.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-533449912,Accepted-In Progress,Carolyn,2011/06/14 15:56:53.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-533449912,Queued-Awaiting Assignment,Carolyn,2011/06/14 16:03:42.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-533449912,Accepted-In Progress,Santhosh,2011/06/16 18:08:13.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-533449912,Accepted-Assigned,Carolyn,2011/06/16 18:09:31.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-533449912,Accepted-In Progress,Ewa,2012/01/30 20:08:15.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-533449912,Completed-Closed,Ewa,2012/01/30 20:08:58.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-533851634,Accepted-In Progress,Carolyn,2011/06/15 19:13:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-533851634,Queued-Awaiting Assignment,Carolyn,2011/06/15 19:16:38.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-533851634,Accepted-In Progress,Santhosh,2011/06/15 19:23:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-533851634,Accepted-Assigned,Carolyn,2011/06/15 19:25:44.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-533851634,Accepted-In Progress,Ewa,2012/02/03 05:28:50.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-533851634,Completed-Closed,Ewa,2012/02/03 05:31:56.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-535233659,Accepted-In Progress,Carolyn,2011/06/21 01:30:19.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-535233659,Queued-Awaiting Assignment,Carolyn,2011/06/21 01:31:39.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-535233659,Accepted-In Progress,Santhosh,2011/06/21 14:33:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-535233659,Accepted-Assigned,Carolyn,2011/06/21 14:38:54.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-535233659,Accepted-In Progress,Ewa,2012/01/30 20:09:17.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-535233659,Completed-Closed,Ewa,2012/01/30 20:10:08.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-539633138,Accepted-In Progress,Carolyn,2011/07/07 19:43:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-539633138,Queued-Awaiting Assignment,Carolyn,2011/07/07 19:50:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-539633138,Accepted-In Progress,Padmanabha,2011/07/08 09:08:36.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-539633138,Accepted-Assigned,Carolyn,2011/07/08 09:09:59.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-539633138,Accepted-In Progress,Ewa,2012/02/07 00:00:29.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-539633138,Completed-Closed,Ewa,2012/02/07 00:01:52.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-540408651,Accepted-In Progress,Pranesh,2011/07/11 17:07:04.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_8,br,G181 2nd,PROD476,INDIA
1-540408651,Queued-Awaiting Assignment,Pranesh,2011/07/11 17:07:58.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line C,E_8,br,G181 2nd,PROD476,INDIA
1-540408651,Accepted-In Progress,Nagaraj,2011/07/11 17:10:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_8,br,G181 2nd,PROD476,INDIA
1-540408651,Accepted-Assigned,Ricardo,2011/07/11 17:10:18.000,Variant 1,1,Accepted,Medium,Assigned,Org line C,E_8,br,G181 2nd,PROD476,Brazil
1-540408651,Accepted-In Progress,Thiago,2012/01/26 02:40:05.000,Variant 1,1,Accepted,Medium,In Progress,Org line B,E_6,br,S4 2nd,PROD476,Brazil
1-540408651,Completed-Closed,Thiago,2012/01/26 02:43:14.000,Variant 1,1,Completed,Medium,Closed,Org line B,E_6,br,S4 2nd,PROD476,Brazil
1-540723633,Accepted-In Progress,Carolyn,2011/07/12 16:39:23.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-540723633,Queued-Awaiting Assignment,Carolyn,2011/07/12 16:43:56.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-540723633,Accepted-In Progress,Padmanabha,2011/07/12 17:47:12.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-540723633,Accepted-Assigned,Carolyn,2011/07/12 17:47:21.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-540723633,Accepted-In Progress,Ewa,2012/01/31 15:29:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-540723633,Completed-Closed,Ewa,2012/01/31 15:47:20.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-540904745,Accepted-In Progress,Carolyn,2011/07/13 03:58:20.000,Variant 1,1,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-540904745,Queued-Awaiting Assignment,Carolyn,2011/07/13 03:59:15.000,Variant 1,1,Queued,Low,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-540904745,Accepted-In Progress,Padmanabha,2011/07/13 09:59:15.000,Variant 1,1,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-540904745,Accepted-Assigned,Carolyn,2011/07/13 10:00:29.000,Variant 1,1,Accepted,Low,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-540904745,Accepted-In Progress,Ewa,2012/01/18 17:42:57.000,Variant 1,1,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-540904745,Completed-Closed,Ewa,2012/01/18 17:43:34.000,Variant 1,1,Completed,Low,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-541028557,Accepted-In Progress,Carolyn,2011/07/13 15:49:46.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-541028557,Queued-Awaiting Assignment,Carolyn,2011/07/13 15:59:45.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-541028557,Accepted-In Progress,Padmanabha,2011/07/13 16:10:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-541028557,Accepted-Assigned,Carolyn,2011/07/13 16:10:13.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-541028557,Accepted-In Progress,Ewa,2012/01/30 20:10:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541028557,Completed-Closed,Ewa,2012/01/30 20:11:17.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541565290,Accepted-In Progress,Carolyn,2011/07/15 14:50:37.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-541565290,Queued-Awaiting Assignment,Carolyn,2011/07/15 14:53:23.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-541565290,Accepted-In Progress,Padmanabha,2011/07/15 14:55:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-541565290,Accepted-Assigned,Carolyn,2011/07/15 14:55:41.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-541565290,Accepted-In Progress,Ewa,2012/02/07 05:10:04.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-541565290,Completed-Closed,Ewa,2012/02/07 05:11:17.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-541566505,Accepted-In Progress,Carolyn,2011/07/15 15:02:25.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-541566505,Queued-Awaiting Assignment,Carolyn,2011/07/15 15:12:43.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-541566505,Accepted-In Progress,Padmanabha,2011/07/15 15:14:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-541566505,Accepted-Assigned,Carolyn,2011/07/15 15:14:54.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-541566505,Accepted-In Progress,Ewa,2012/02/07 04:33:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541566505,Completed-Closed,Ewa,2012/02/07 04:34:12.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541655216,Accepted-In Progress,Carolyn,2011/07/15 19:56:10.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-541655216,Queued-Awaiting Assignment,Carolyn,2011/07/15 20:15:01.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-541655216,Accepted-In Progress,Kannan,2011/07/18 18:20:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-541655216,Accepted-Assigned,Carolyn,2011/07/18 18:20:47.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-541655216,Accepted-In Progress,Ewa,2012/02/07 03:56:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541655216,Completed-Closed,Ewa,2012/02/07 03:57:55.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541686305,Accepted-In Progress,Carolyn,2011/07/15 22:34:41.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-541686305,Queued-Awaiting Assignment,Carolyn,2011/07/15 22:37:51.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-541686305,Accepted-In Progress,Santhosh,2011/07/18 21:45:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-541686305,Accepted-Assigned,Carolyn,2011/07/18 21:50:26.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-541686305,Accepted-In Progress,Ewa,2012/02/07 00:04:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-541686305,Completed-Closed,Ewa,2012/02/07 00:05:44.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-555105571,Accepted-In Progress,Carolyn,2011/08/18 20:01:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-555105571,Queued-Awaiting Assignment,Carolyn,2011/08/18 20:41:56.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-555105571,Accepted-In Progress,Padmanabha,2011/08/19 11:55:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-555105571,Accepted-Assigned,Carolyn,2011/08/19 11:55:33.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-555105571,Accepted-In Progress,Ewa,2012/02/03 05:41:40.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-555105571,Completed-Closed,Ewa,2012/02/03 05:46:00.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-560418897,Accepted-In Progress,Carolyn,2011/08/23 14:57:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-560418897,Queued-Awaiting Assignment,Carolyn,2011/08/23 15:07:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-560418897,Accepted-In Progress,Kannan,2011/08/23 15:22:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-560418897,Accepted-Assigned,Carolyn,2011/08/23 15:22:41.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-560418897,Accepted-In Progress,Ewa,2012/01/30 20:57:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-560418897,Completed-Closed,Ewa,2012/01/30 21:28:07.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-560419045,Accepted-In Progress,Carolyn,2011/08/23 14:49:41.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-560419045,Queued-Awaiting Assignment,Carolyn,2011/08/23 14:53:03.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-560419045,Accepted-In Progress,Kannan,2011/08/23 15:28:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-560419045,Accepted-Assigned,Carolyn,2011/08/23 15:28:41.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-560419045,Accepted-In Progress,Ewa,2012/01/31 16:01:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-560419045,Completed-Closed,Ewa,2012/01/31 16:01:04.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-561190012,Accepted-In Progress,Carolyn,2011/08/24 18:01:27.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-561190012,Queued-Awaiting Assignment,Carolyn,2011/08/24 18:08:11.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-561190012,Accepted-In Progress,Padmanabha,2011/08/25 11:46:53.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-561190012,Accepted-Assigned,Carolyn,2011/08/25 11:47:17.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-561190012,Accepted-In Progress,Ewa,2012/02/03 05:39:18.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-561190012,Completed-Closed,Ewa,2012/02/03 05:41:15.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-562022682,Accepted-In Progress,Carolyn,2011/08/25 17:29:56.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-562022682,Queued-Awaiting Assignment,Carolyn,2011/08/25 17:57:27.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-562022682,Accepted-In Progress,Kannan,2011/08/25 22:56:52.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-562022682,Accepted-Assigned,Carolyn,2011/08/25 22:57:00.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-562022682,Accepted-In Progress,Ewa,2012/02/07 03:58:18.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-562022682,Completed-Closed,Ewa,2012/02/07 03:59:21.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-564311006,Accepted-In Progress,Carolyn,2011/08/30 20:25:12.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-564311006,Queued-Awaiting Assignment,Carolyn,2011/08/30 20:33:14.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-564311006,Accepted-In Progress,SV,2011/08/30 20:48:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-564311006,Accepted-Assigned,Carolyn,2011/08/30 20:48:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-564311006,Accepted-In Progress,Ewa,2012/02/03 05:47:46.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-564311006,Completed-Closed,Ewa,2012/02/03 05:49:19.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-564528496,Accepted-In Progress,Carolyn,2011/08/30 23:02:47.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-564528496,Queued-Awaiting Assignment,Carolyn,2011/08/30 23:06:37.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-564528496,Accepted-In Progress,Padmanabha,2011/08/31 11:17:34.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-564528496,Accepted-Assigned,Carolyn,2011/08/31 11:17:43.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-564528496,Accepted-In Progress,Ewa,2012/02/07 00:10:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-564528496,Completed-Closed,Ewa,2012/02/07 04:38:59.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-564903210,Accepted-In Progress,Carolyn,2011/08/31 17:31:00.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-564903210,Queued-Awaiting Assignment,Carolyn,2011/08/31 17:33:22.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-564903210,Accepted-In Progress,Padmanabha,2011/08/31 17:38:24.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-564903210,Accepted-Assigned,Carolyn,2011/08/31 17:38:30.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-564903210,Accepted-In Progress,Ewa,2012/02/07 04:22:50.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-564903210,Completed-Closed,Ewa,2012/02/07 04:24:49.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-566332021,Accepted-In Progress,Carolyn,2011/09/02 16:13:37.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-566332021,Queued-Awaiting Assignment,Carolyn,2011/09/02 16:23:13.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-566332021,Accepted-In Progress,SV,2011/09/05 18:55:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-566332021,Accepted-Assigned,Carolyn,2011/09/05 18:56:25.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-566332021,Accepted-In Progress,Ewa,2012/01/02 21:11:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566332021,Completed-Closed,Ewa,2012/01/03 20:08:51.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566642468,Accepted-In Progress,Carolyn,2011/09/02 22:46:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-566642468,Queued-Awaiting Assignment,Carolyn,2011/09/02 22:52:08.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-566642468,Accepted-In Progress,SV,2011/09/05 18:50:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-566642468,Accepted-Assigned,Carolyn,2011/09/05 18:50:42.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-566642468,Accepted-In Progress,Ewa,2012/02/07 04:21:23.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566642468,Completed-Closed,Ewa,2012/02/07 04:22:32.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-567440922,Accepted-In Progress,Carolyn,2011/09/05 23:07:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-567440922,Queued-Awaiting Assignment,Carolyn,2011/09/05 23:16:24.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-567440922,Accepted-In Progress,SV,2011/09/06 00:20:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-567440922,Accepted-Assigned,Carolyn,2011/09/06 00:21:02.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-567440922,Accepted-In Progress,Ewa,2012/02/03 05:34:29.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-567440922,Completed-Closed,Ewa,2012/02/03 05:38:54.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-567981735,Accepted-In Progress,Carolyn,2011/09/06 21:31:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-567981735,Queued-Awaiting Assignment,Carolyn,2011/09/06 21:37:33.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-567981735,Accepted-In Progress,SV,2011/09/06 21:48:23.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-567981735,Accepted-Assigned,Carolyn,2011/09/06 21:48:42.000,Variant 1,1,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,USA
1-567981735,Accepted-In Progress,Ewa,2012/01/18 17:38:04.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,POLAND
1-567981735,Completed-Closed,Ewa,2012/01/18 17:38:18.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD97,POLAND
1-572625937,Accepted-In Progress,Carolyn,2011/09/09 22:40:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-572625937,Queued-Awaiting Assignment,Carolyn,2011/09/09 22:44:29.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-572625937,Accepted-In Progress,SV,2011/09/09 22:49:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-572625937,Accepted-Assigned,Carolyn,2011/09/09 22:55:34.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-572625937,Accepted-In Progress,Ewa,2012/02/07 04:29:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-572625937,Completed-Closed,Ewa,2012/02/07 04:30:22.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-573639367,Accepted-In Progress,Carolyn,2011/09/13 18:41:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-573639367,Queued-Awaiting Assignment,Carolyn,2011/09/13 18:56:49.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-573639367,Accepted-In Progress,SV,2011/09/13 19:10:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
