Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-4896,T06 Determine necessity of stop advice,Resource07,2010/12/25 00:28:54.616,Variant 3,3,Internet,General,,Resource07,task-5558,complete,Group 1
case-4896,T10 Determine necessity to stop indication,Resource07,2010/12/25 00:36:10.435,Variant 3,3,Internet,General,,Resource07,task-5732,complete,Group 1
case-4896,T05 Print and send confirmation of receipt,Resource11,2010/12/28 19:02:48.526,Variant 3,3,Internet,General,,Resource07,task-5638,complete,Group 2
case-4898,Confirmation of receipt,Resource02,2011/01/14 00:48:54.503,Variant 3,3,Internet,General,,Resource02,task-5270,complete,EMPTY
case-4898,T02 Check confirmation of receipt,Resource02,2011/01/14 00:49:37.672,Variant 3,3,Internet,General,,Resource02,task-8206,complete,EMPTY
case-4898,T04 Determine confirmation of receipt,Resource10,2011/01/14 01:32:11.122,Variant 3,3,Internet,General,,Resource02,task-8208,complete,Group 3
case-4898,T06 Determine necessity of stop advice,Resource02,2011/01/14 02:07:14.033,Variant 3,3,Internet,General,,Resource02,task-8207,complete,Group 1
case-4898,T10 Determine necessity to stop indication,Resource02,2011/01/14 16:47:15.029,Variant 3,3,Internet,General,,Resource02,task-8245,complete,Group 1
case-4898,T05 Print and send confirmation of receipt,admin1,2011/01/14 18:52:11.811,Variant 3,3,Internet,General,,Resource02,task-8243,complete,Group 2
case-4899,Confirmation of receipt,Resource07,2010/12/24 02:07:44.891,Variant 3,3,Internet,General,,Resource07,task-5271,complete,EMPTY
case-4899,T02 Check confirmation of receipt,Resource19,2010/12/24 20:34:58.337,Variant 3,3,Internet,General,,Resource07,task-5559,complete,EMPTY
case-4899,T04 Determine confirmation of receipt,Resource10,2010/12/24 21:00:23.682,Variant 3,3,Internet,General,,Resource07,task-5627,complete,Group 3
case-4899,T06 Determine necessity of stop advice,Resource07,2010/12/25 00:43:11.974,Variant 3,3,Internet,General,,Resource07,task-5560,complete,Group 1
case-4899,T10 Determine necessity to stop indication,Resource07,2010/12/25 00:45:07.747,Variant 3,3,Internet,General,,Resource07,task-5746,complete,Group 1
case-4899,T05 Print and send confirmation of receipt,Resource11,2010/12/29 20:24:54.895,Variant 3,3,Internet,General,,Resource07,task-5636,complete,Group 2
case-4922,Confirmation of receipt,Resource02,2011/01/17 20:08:48.046,Variant 3,3,Post,General,,Resource02,task-5410,complete,EMPTY
case-4922,T02 Check confirmation of receipt,Resource02,2011/01/17 20:09:50.532,Variant 3,3,Post,General,,Resource02,task-8559,complete,EMPTY
case-4922,T04 Determine confirmation of receipt,Resource10,2011/01/17 20:58:20.624,Variant 3,3,Post,General,,Resource02,task-8561,complete,Group 3
case-4922,T06 Determine necessity of stop advice,Resource02,2011/01/18 17:41:58.518,Variant 3,3,Post,General,,Resource02,task-8560,complete,Group 1
case-4922,T10 Determine necessity to stop indication,Resource02,2011/01/18 17:42:16.927,Variant 3,3,Post,General,,Resource02,task-8703,complete,Group 1
case-4922,T05 Print and send confirmation of receipt,admin1,2011/01/18 19:12:55.742,Variant 3,3,Post,General,,Resource02,task-8585,complete,Group 2
case-5186,Confirmation of receipt,Resource38,2011/01/07 18:57:09.885,Variant 3,3,Internet,General,,Resource18,task-7181,complete,Group 1
case-5186,T02 Check confirmation of receipt,Resource18,2011/01/11 20:19:12.683,Variant 3,3,Internet,General,,Resource18,task-7197,complete,EMPTY
case-5186,T04 Determine confirmation of receipt,Resource18,2011/01/11 21:29:58.051,Variant 3,3,Internet,General,,Resource18,task-7628,complete,EMPTY
case-5186,T06 Determine necessity of stop advice,Resource18,2011/01/11 21:37:23.480,Variant 3,3,Internet,General,,Resource18,task-7198,complete,Group 1
case-5186,T10 Determine necessity to stop indication,Resource18,2011/01/11 21:38:44.810,Variant 3,3,Internet,General,,Resource18,task-7683,complete,Group 1
case-5186,T05 Print and send confirmation of receipt,admin1,2011/01/11 23:59:35.424,Variant 3,3,Internet,General,,Resource18,task-7676,complete,Group 2
case-5289,Confirmation of receipt,Resource15,2011/01/14 00:12:26.011,Variant 3,3,Desk,General,,Resource15,task-7960,complete,Group 1
case-5289,T02 Check confirmation of receipt,Resource10,2011/01/14 01:23:42.177,Variant 3,3,Desk,General,,Resource15,task-8185,complete,Group 4
case-5289,T04 Determine confirmation of receipt,Resource10,2011/01/14 01:23:53.685,Variant 3,3,Desk,General,,Resource15,task-8234,complete,Group 3
case-5289,T06 Determine necessity of stop advice,Resource15,2011/01/14 17:13:13.195,Variant 3,3,Desk,General,,Resource15,task-8186,complete,Group 1
case-5289,T10 Determine necessity to stop indication,Resource15,2011/01/14 17:14:07.545,Variant 3,3,Desk,General,,Resource15,task-8280,complete,Group 1
case-5289,T05 Print and send confirmation of receipt,admin1,2011/01/14 18:29:06.653,Variant 3,3,Desk,General,,Resource15,task-8235,complete,Group 2
case-5294,Confirmation of receipt,Resource15,2011/01/14 00:16:25.244,Variant 3,3,Internet,General,,Resource15,task-7988,complete,Group 1
case-5294,T02 Check confirmation of receipt,Resource10,2011/01/14 01:28:51.610,Variant 3,3,Internet,General,,Resource15,task-8192,complete,Group 4
case-5294,T04 Determine confirmation of receipt,Resource10,2011/01/14 01:29:02.459,Variant 3,3,Internet,General,,Resource15,task-8240,complete,Group 3
case-5294,T06 Determine necessity of stop advice,Resource15,2011/01/14 19:04:18.865,Variant 3,3,Internet,General,,Resource15,task-8193,complete,Group 1
case-5294,T10 Determine necessity to stop indication,Resource15,2011/01/14 19:04:36.681,Variant 3,3,Internet,General,,Resource15,task-8318,complete,Group 1
case-5294,T05 Print and send confirmation of receipt,admin1,2011/01/14 19:05:20.024,Variant 3,3,Internet,General,,Resource15,task-8241,complete,Group 2
case-5398,Confirmation of receipt,Resource04,2011/01/20 01:28:08.208,Variant 3,3,Internet,General,,Resource04,task-8949,complete,Group 1
case-5398,T02 Check confirmation of receipt,Resource04,2011/01/21 18:14:19.467,Variant 3,3,Internet,General,,Resource04,task-9019,complete,Group 4
case-5398,T04 Determine confirmation of receipt,Resource04,2011/01/21 18:14:32.449,Variant 3,3,Internet,General,,Resource04,task-9186,complete,Group 3
case-5398,T06 Determine necessity of stop advice,Resource04,2011/01/21 18:14:58.812,Variant 3,3,Internet,General,,Resource04,task-9020,complete,Group 1
case-5398,T10 Determine necessity to stop indication,Resource04,2011/01/21 18:15:11.544,Variant 3,3,Internet,General,,Resource04,task-9189,complete,Group 1
case-5398,T05 Print and send confirmation of receipt,admin1,2011/01/24 21:13:40.735,Variant 3,3,Internet,General,,Resource04,task-9188,complete,Group 2
case-5530,Confirmation of receipt,Resource17,2011/02/03 20:07:02.147,Variant 3,3,Internet,General,,Resource17,task-9721,complete,EMPTY
case-5530,T02 Check confirmation of receipt,Resource10,2011/02/03 20:30:35.377,Variant 3,3,Internet,General,,Resource17,task-10789,complete,Group 4
case-5530,T04 Determine confirmation of receipt,Resource10,2011/02/03 20:31:02.259,Variant 3,3,Internet,General,,Resource17,task-10800,complete,Group 3
case-5530,T06 Determine necessity of stop advice,Resource17,2011/02/07 17:58:22.287,Variant 3,3,Internet,General,,Resource17,task-10790,complete,Group 1
case-5530,T10 Determine necessity to stop indication,Resource17,2011/02/07 18:00:07.478,Variant 3,3,Internet,General,,Resource17,task-11158,complete,Group 1
case-5530,T05 Print and send confirmation of receipt,Resource21,2011/02/07 19:01:03.436,Variant 3,3,Internet,General,,Resource17,task-10801,complete,Group 2
case-5532,Confirmation of receipt,Resource07,2011/02/01 01:36:17.331,Variant 3,3,Desk,General,,Resource01,task-9730,complete,EMPTY
case-5532,T02 Check confirmation of receipt,Resource10,2011/02/01 17:02:15.930,Variant 3,3,Desk,General,,Resource01,task-10335,complete,Group 4
case-5532,T04 Determine confirmation of receipt,Resource10,2011/02/01 17:02:35.437,Variant 3,3,Desk,General,,Resource01,task-10359,complete,Group 3
case-5532,T06 Determine necessity of stop advice,Resource01,2011/02/02 19:04:09.738,Variant 3,3,Desk,General,,Resource01,task-10336,complete,Group 1
case-5532,T10 Determine necessity to stop indication,Resource01,2011/02/02 19:05:33.092,Variant 3,3,Desk,General,,Resource01,task-10602,complete,Group 1
case-5532,T05 Print and send confirmation of receipt,admin1,2011/02/02 23:36:54.119,Variant 3,3,Desk,General,,Resource01,task-10360,complete,Group 2
case-5897,Confirmation of receipt,Resource06,2011/03/16 20:31:40.766,Variant 3,3,Internet,General,Group 10,Resource52,task-11355,complete,EMPTY
case-5897,T02 Check confirmation of receipt,Resource06,2011/03/16 20:32:51.310,Variant 3,3,Internet,General,Group 10,Resource52,task-16409,complete,Group 4
case-5897,T04 Determine confirmation of receipt,Resource06,2011/03/16 20:33:03.326,Variant 3,3,Internet,General,Group 10,Resource52,task-16412,complete,Group 3
case-5897,T06 Determine necessity of stop advice,Resource06,2011/03/16 20:34:56.807,Variant 3,3,Internet,General,Group 10,Resource52,task-16410,complete,Group 1
case-5897,T10 Determine necessity to stop indication,Resource06,2011/03/16 20:35:21.411,Variant 3,3,Internet,General,Group 10,Resource52,task-16414,complete,Group 1
case-5897,T05 Print and send confirmation of receipt,admin1,2011/03/16 22:38:34.942,Variant 3,3,Internet,General,Group 10,Resource52,task-16413,complete,Group 2
case-5932,Confirmation of receipt,Resource05,2011/02/23 17:59:07.791,Variant 3,3,Desk,General,,Resource05,task-11540,complete,EMPTY
case-5932,T02 Check confirmation of receipt,Resource05,2011/02/23 17:59:47.945,Variant 3,3,Desk,General,,Resource05,task-13735,complete,Group 4
case-5932,T04 Determine confirmation of receipt,Resource05,2011/02/23 18:00:12.959,Variant 3,3,Desk,General,,Resource05,task-13737,complete,Group 3
case-5932,T06 Determine necessity of stop advice,Resource05,2011/02/23 18:02:37.380,Variant 3,3,Desk,General,,Resource05,task-13736,complete,Group 1
case-5932,T10 Determine necessity to stop indication,Resource05,2011/02/23 18:03:05.639,Variant 3,3,Desk,General,,Resource05,task-13739,complete,Group 1
case-5932,T05 Print and send confirmation of receipt,admin1,2011/02/23 20:41:29.984,Variant 3,3,Desk,General,,Resource05,task-13738,complete,Group 2
case-6156,Confirmation of receipt,Resource17,2011/03/10 23:30:26.555,Variant 3,3,Desk,General,,Resource17,task-13894,complete,EMPTY
case-6156,T02 Check confirmation of receipt,Resource17,2011/03/10 23:31:27.232,Variant 3,3,Desk,General,,Resource17,task-15830,complete,EMPTY
case-6156,T04 Determine confirmation of receipt,Resource17,2011/03/10 23:31:41.363,Variant 3,3,Desk,General,,Resource17,task-15832,complete,Group 3
case-6156,T06 Determine necessity of stop advice,Resource17,2011/03/10 23:31:51.986,Variant 3,3,Desk,General,,Resource17,task-15831,complete,Group 1
case-6156,T10 Determine necessity to stop indication,Resource17,2011/03/10 23:32:25.152,Variant 3,3,Desk,General,,Resource17,task-15834,complete,Group 1
case-6156,T05 Print and send confirmation of receipt,admin1,2011/03/11 19:58:36.100,Variant 3,3,Desk,General,,Resource17,task-15833,complete,Group 2
case-6217,Confirmation of receipt,Resource18,2011/03/02 20:42:20.454,Variant 3,3,Internet,General,,Resource18,task-14554,complete,EMPTY
case-6217,T02 Check confirmation of receipt,Resource18,2011/03/02 20:42:33.735,Variant 3,3,Internet,General,,Resource18,task-14952,complete,Group 4
case-6217,T04 Determine confirmation of receipt,Resource18,2011/03/02 20:42:44.924,Variant 3,3,Internet,General,,Resource18,task-14954,complete,Group 3
case-6217,T06 Determine necessity of stop advice,Resource18,2011/03/02 20:43:12.337,Variant 3,3,Internet,General,,Resource18,task-14953,complete,Group 1
case-6217,T10 Determine necessity to stop indication,Resource18,2011/03/02 20:43:29.430,Variant 3,3,Internet,General,,Resource18,task-14956,complete,Group 1
case-6217,T05 Print and send confirmation of receipt,admin1,2011/03/02 23:34:26.793,Variant 3,3,Internet,General,,Resource18,task-14955,complete,Group 2
case-6498,Confirmation of receipt,Resource08,2011/03/24 22:42:52.644,Variant 3,3,Internet,General,,Resource08,task-16561,complete,EMPTY
case-6498,T02 Check confirmation of receipt,Resource08,2011/03/24 22:43:13.769,Variant 3,3,Internet,General,,Resource08,task-17612,complete,Group 4
case-6498,T04 Determine confirmation of receipt,Resource18,2011/03/24 23:10:38.337,Variant 3,3,Internet,General,,Resource08,task-17614,complete,EMPTY
case-6498,T06 Determine necessity of stop advice,Resource08,2011/03/24 23:13:19.441,Variant 3,3,Internet,General,,Resource08,task-17613,complete,Group 1
case-6498,T10 Determine necessity to stop indication,Resource08,2011/03/24 23:13:34.978,Variant 3,3,Internet,General,,Resource08,task-17624,complete,Group 1
case-6498,T05 Print and send confirmation of receipt,admin1,2011/03/24 23:44:46.861,Variant 3,3,Internet,General,,Resource08,task-17621,complete,Group 2
case-6662,Confirmation of receipt,Resource15,2011/03/29 18:12:33.993,Variant 3,3,Post,General,,Resource15,task-17778,complete,EMPTY
case-6662,T02 Check confirmation of receipt,Resource15,2011/03/29 18:13:22.020,Variant 3,3,Post,General,,Resource15,task-18187,complete,Group 4
case-6662,T04 Determine confirmation of receipt,Resource15,2011/03/29 18:13:40.066,Variant 3,3,Post,General,,Resource15,task-18191,complete,Group 3
case-6662,T06 Determine necessity of stop advice,Resource15,2011/03/29 18:22:25.572,Variant 3,3,Post,General,,Resource15,task-18188,complete,Group 1
case-6662,T10 Determine necessity to stop indication,Resource15,2011/03/29 18:29:44.221,Variant 3,3,Post,General,,Resource15,task-18198,complete,Group 1
case-6662,T05 Print and send confirmation of receipt,admin1,2011/03/29 23:56:57.431,Variant 3,3,Post,General,,Resource15,task-18192,complete,Group 2
case-6679,Confirmation of receipt,Resource17,2011/04/02 00:21:55.067,Variant 3,3,Internet,General,,Resource17,task-17879,complete,EMPTY
case-6679,T02 Check confirmation of receipt,Resource17,2011/04/02 00:24:04.003,Variant 3,3,Internet,General,,Resource17,task-18844,complete,EMPTY
case-6679,T04 Determine confirmation of receipt,Resource10,2011/04/04 16:11:13.044,Variant 3,3,Internet,General,,Resource17,task-18846,complete,Group 3
case-6679,T06 Determine necessity of stop advice,Resource17,2011/04/04 19:29:46.426,Variant 3,3,Internet,General,,Resource17,task-18845,complete,Group 1
case-6679,T10 Determine necessity to stop indication,Resource17,2011/04/04 22:21:09.052,Variant 3,3,Internet,General,,Resource17,task-18925,complete,Group 1
case-6679,T05 Print and send confirmation of receipt,admin1,2011/04/06 23:21:15.495,Variant 3,3,Internet,General,,Resource17,task-18870,complete,EMPTY
case-6681,Confirmation of receipt,Resource15,2011/03/29 19:21:59.517,Variant 3,3,Internet,General,,Resource15,task-17896,complete,EMPTY
case-6681,T02 Check confirmation of receipt,Resource15,2011/03/29 19:22:20.284,Variant 3,3,Internet,General,,Resource15,task-18216,complete,Group 4
case-6681,T04 Determine confirmation of receipt,Resource15,2011/03/29 19:22:32.161,Variant 3,3,Internet,General,,Resource15,task-18218,complete,Group 3
case-6681,T06 Determine necessity of stop advice,Resource15,2011/03/29 19:22:46.075,Variant 3,3,Internet,General,,Resource15,task-18217,complete,Group 1
case-6681,T10 Determine necessity to stop indication,Resource15,2011/03/29 19:23:10.398,Variant 3,3,Internet,General,,Resource15,task-18220,complete,Group 1
case-6681,T05 Print and send confirmation of receipt,admin1,2011/03/29 23:55:05.218,Variant 3,3,Internet,General,,Resource15,task-18219,complete,Group 2
case-6711,Confirmation of receipt,Resource08,2011/03/30 22:20:08.616,Variant 3,3,Internet,General,,Resource08,task-17969,complete,EMPTY
case-6711,T02 Check confirmation of receipt,Resource08,2011/03/30 22:20:27.637,Variant 3,3,Internet,General,,Resource08,task-18516,complete,Group 4
case-6711,T04 Determine confirmation of receipt,Resource08,2011/03/30 22:21:19.895,Variant 3,3,Internet,General,,Resource08,task-18518,complete,EMPTY
case-6711,T06 Determine necessity of stop advice,Resource08,2011/03/30 22:21:35.699,Variant 3,3,Internet,General,,Resource08,task-18517,complete,Group 1
case-6711,T10 Determine necessity to stop indication,Resource08,2011/03/30 22:28:00.217,Variant 3,3,Internet,General,,Resource08,task-18520,complete,Group 1
case-6711,T05 Print and send confirmation of receipt,Resource08,2011/04/13 17:30:55.619,Variant 3,3,Internet,General,,Resource08,task-18519,complete,EMPTY
case-6749,Confirmation of receipt,Resource08,2011/04/07 22:46:05.312,Variant 3,3,Internet,General,,Resource08,task-18302,complete,EMPTY
case-6749,T02 Check confirmation of receipt,Resource08,2011/04/07 22:48:44.495,Variant 3,3,Internet,General,,Resource08,task-19564,complete,EMPTY
case-6749,T04 Determine confirmation of receipt,Resource08,2011/04/07 22:51:36.240,Variant 3,3,Internet,General,,Resource08,task-19569,complete,EMPTY
case-6749,T06 Determine necessity of stop advice,Resource08,2011/04/07 22:51:49.090,Variant 3,3,Internet,General,,Resource08,task-19565,complete,Group 1
case-6749,T10 Determine necessity to stop indication,Resource08,2011/04/07 22:52:07.738,Variant 3,3,Internet,General,,Resource08,task-19573,complete,Group 1
case-6749,T05 Print and send confirmation of receipt,admin1,2011/04/08 19:43:56.122,Variant 3,3,Internet,General,,Resource08,task-19572,complete,Group 2
case-6765,Confirmation of receipt,Resource08,2011/04/06 00:03:42.144,Variant 3,3,Internet,General,,Resource08,task-18537,complete,EMPTY
case-6765,T02 Check confirmation of receipt,Resource08,2011/04/06 21:36:06.093,Variant 3,3,Internet,General,,Resource08,task-19176,complete,EMPTY
case-6765,T04 Determine confirmation of receipt,Resource08,2011/04/06 21:37:59.901,Variant 3,3,Internet,General,,Resource08,task-19308,complete,EMPTY
case-6765,T06 Determine necessity of stop advice,Resource08,2011/04/06 21:44:00.734,Variant 3,3,Internet,General,,Resource08,task-19177,complete,Group 1
case-6765,T10 Determine necessity to stop indication,Resource08,2011/04/06 21:45:08.747,Variant 3,3,Internet,General,,Resource08,task-19312,complete,Group 1
case-6765,T05 Print and send confirmation of receipt,admin1,2011/04/06 23:27:53.015,Variant 3,3,Internet,General,,Resource08,task-19311,complete,Group 2
case-6778,Confirmation of receipt,Resource08,2011/04/07 21:20:34.912,Variant 3,3,Internet,General,,Resource08,task-18587,complete,EMPTY
case-6778,T02 Check confirmation of receipt,Resource08,2011/04/07 21:20:57.619,Variant 3,3,Internet,General,,Resource08,task-19534,complete,Group 4
case-6778,T04 Determine confirmation of receipt,Resource08,2011/04/07 21:31:18.565,Variant 3,3,Internet,General,,Resource08,task-19536,complete,EMPTY
case-6778,T06 Determine necessity of stop advice,Resource08,2011/04/07 21:31:40.561,Variant 3,3,Internet,General,,Resource08,task-19535,complete,Group 1
case-6778,T10 Determine necessity to stop indication,Resource08,2011/04/07 21:31:59.419,Variant 3,3,Internet,General,,Resource08,task-19545,complete,Group 1
case-6778,T05 Print and send confirmation of receipt,admin1,2011/04/08 19:38:41.982,Variant 3,3,Internet,General,,Resource08,task-19544,complete,Group 2
case-6785,Confirmation of receipt,Resource08,2011/04/07 23:50:12.956,Variant 3,3,Internet,General,,Resource08,task-18681,complete,EMPTY
case-6785,T02 Check confirmation of receipt,Resource08,2011/04/07 23:50:56.198,Variant 3,3,Internet,General,,Resource08,task-19592,complete,EMPTY
case-6785,T04 Determine confirmation of receipt,Resource08,2011/04/07 23:53:28.472,Variant 3,3,Internet,General,,Resource08,task-19594,complete,EMPTY
case-6785,T06 Determine necessity of stop advice,Resource08,2011/04/07 23:54:09.882,Variant 3,3,Internet,General,,Resource08,task-19593,complete,Group 1
case-6785,T10 Determine necessity to stop indication,Resource08,2011/04/07 23:54:52.695,Variant 3,3,Internet,General,,Resource08,task-19597,complete,Group 1
case-6785,T05 Print and send confirmation of receipt,admin1,2011/04/08 19:40:43.717,Variant 3,3,Internet,General,,Resource08,task-19596,complete,Group 2
case-6987,Confirmation of receipt,Resource15,2011/04/18 17:52:36.194,Variant 3,3,Internet,General,,Resource15,task-20566,complete,Group 1
case-6987,T02 Check confirmation of receipt,Resource15,2011/04/18 17:52:59.077,Variant 3,3,Internet,General,,Resource15,task-20734,complete,Group 4
case-6987,T04 Determine confirmation of receipt,Resource15,2011/04/18 17:53:10.803,Variant 3,3,Internet,General,,Resource15,task-20736,complete,Group 3
case-6987,T06 Determine necessity of stop advice,Resource15,2011/04/18 17:53:24.166,Variant 3,3,Internet,General,,Resource15,task-20735,complete,Group 1
case-6987,T10 Determine necessity to stop indication,Resource15,2011/04/18 17:53:40.989,Variant 3,3,Internet,General,,Resource15,task-20738,complete,Group 1
case-6987,T05 Print and send confirmation of receipt,admin1,2011/04/18 23:25:20.592,Variant 3,3,Internet,General,,Resource15,task-20737,complete,Group 2
case-7058,Confirmation of receipt,Resource15,2011/04/21 16:57:21.371,Variant 3,3,Internet,General,,Resource15,task-20824,complete,EMPTY
case-7058,T02 Check confirmation of receipt,Resource15,2011/04/21 16:57:36.097,Variant 3,3,Internet,General,,Resource15,task-21597,complete,Group 4
case-7058,T04 Determine confirmation of receipt,Resource15,2011/04/21 16:57:50.896,Variant 3,3,Internet,General,,Resource15,task-21599,complete,Group 3
case-7058,T06 Determine necessity of stop advice,Resource15,2011/04/21 16:58:43.039,Variant 3,3,Internet,General,,Resource15,task-21598,complete,Group 1
case-7058,T10 Determine necessity to stop indication,Resource15,2011/04/21 17:01:27.523,Variant 3,3,Internet,General,,Resource15,task-21602,complete,Group 1
case-7058,T05 Print and send confirmation of receipt,admin1,2011/04/27 17:02:14.797,Variant 3,3,Internet,General,,Resource15,task-21601,complete,Group 2
case-7087,Confirmation of receipt,Resource15,2011/04/20 19:21:34.857,Variant 3,3,Internet,General,Group 5,Resource14,task-21075,complete,EMPTY
case-7087,T02 Check confirmation of receipt,Resource15,2011/04/20 19:21:57.216,Variant 3,3,Internet,General,Group 5,Resource14,task-21396,complete,Group 4
case-7087,T04 Determine confirmation of receipt,Resource15,2011/04/20 19:22:34.430,Variant 3,3,Internet,General,Group 5,Resource14,task-21398,complete,Group 3
case-7087,T06 Determine necessity of stop advice,Resource15,2011/04/20 19:24:35.924,Variant 3,3,Internet,General,Group 5,Resource14,task-21397,complete,Group 1
case-7087,T10 Determine necessity to stop indication,Resource15,2011/04/20 19:27:11.309,Variant 3,3,Internet,General,Group 5,Resource14,task-21400,complete,Group 1
case-7087,T05 Print and send confirmation of receipt,admin1,2011/04/27 16:59:32.688,Variant 3,3,Internet,General,Group 5,Resource14,task-21399,complete,Group 2
case-7117,Confirmation of receipt,Resource12,2011/06/06 22:32:52.471,Variant 3,3,Desk,General,,Resource12,task-21441,complete,EMPTY
case-7117,T02 Check confirmation of receipt,Resource12,2011/06/06 22:33:35.093,Variant 3,3,Desk,General,,Resource12,task-27866,complete,Group 4
case-7117,T04 Determine confirmation of receipt,Resource12,2011/06/06 22:33:56.060,Variant 3,3,Desk,General,,Resource12,task-27870,complete,Group 3
case-7117,T06 Determine necessity of stop advice,Resource12,2011/06/06 22:34:33.716,Variant 3,3,Desk,General,,Resource12,task-27867,complete,Group 1
case-7117,T10 Determine necessity to stop indication,Resource12,2011/06/06 22:36:36.050,Variant 3,3,Desk,General,,Resource12,task-27873,complete,Group 1
case-7117,T05 Print and send confirmation of receipt,admin1,2011/06/24 22:29:16.806,Variant 3,3,Desk,General,,Resource12,task-27872,complete,Group 2
case-7256,Confirmation of receipt,Resource05,2011/05/10 23:39:31.734,Variant 3,3,Internet,General,Group 5,Resource05,task-22644,complete,EMPTY
case-7256,T02 Check confirmation of receipt,Resource05,2011/05/10 23:39:48.916,Variant 3,3,Internet,General,Group 5,Resource05,task-24300,complete,Group 4
case-7256,T04 Determine confirmation of receipt,Resource05,2011/05/10 23:40:05.495,Variant 3,3,Internet,General,Group 5,Resource05,task-24302,complete,Group 3
case-7256,T06 Determine necessity of stop advice,Resource05,2011/05/10 23:40:45.356,Variant 3,3,Internet,General,Group 5,Resource05,task-24301,complete,Group 1
case-7256,T10 Determine necessity to stop indication,Resource05,2011/05/10 23:41:00.734,Variant 3,3,Internet,General,Group 5,Resource05,task-24304,complete,Group 1
case-7256,T05 Print and send confirmation of receipt,admin1,2011/05/11 20:36:52.461,Variant 3,3,Internet,General,Group 5,Resource05,task-24303,complete,Group 2
case-7264,Confirmation of receipt,Resource15,2011/05/04 19:12:18.601,Variant 3,3,Internet,General,Group 5,Resource13,task-22745,complete,EMPTY
case-7264,T02 Check confirmation of receipt,Resource15,2011/05/04 19:12:34.732,Variant 3,3,Internet,General,Group 5,Resource13,task-23709,complete,Group 4
case-7264,T04 Determine confirmation of receipt,Resource15,2011/05/04 19:12:46.880,Variant 3,3,Internet,General,Group 5,Resource13,task-23711,complete,Group 3
case-7264,T06 Determine necessity of stop advice,Resource15,2011/05/11 16:36:33.250,Variant 3,3,Internet,General,Group 5,Resource13,task-23710,complete,Group 1
case-7264,T10 Determine necessity to stop indication,Resource15,2011/05/11 16:37:04.066,Variant 3,3,Internet,General,Group 5,Resource13,task-24372,complete,Group 1
case-7264,T05 Print and send confirmation of receipt,admin1,2011/05/11 20:08:59.203,Variant 3,3,Internet,General,Group 5,Resource13,task-23712,complete,Group 2
case-7272,Confirmation of receipt,Resource15,2011/06/06 16:51:08.069,Variant 3,3,Internet,General,Group 5,Resource14,task-22787,complete,EMPTY
case-7272,T02 Check confirmation of receipt,Resource15,2011/06/06 16:51:25.556,Variant 3,3,Internet,General,Group 5,Resource14,task-27646,complete,Group 4
case-7272,T04 Determine confirmation of receipt,Resource15,2011/06/06 16:51:38.698,Variant 3,3,Internet,General,Group 5,Resource14,task-27648,complete,Group 3
case-7272,T06 Determine necessity of stop advice,Resource15,2011/06/06 16:52:14.255,Variant 3,3,Internet,General,Group 5,Resource14,task-27647,complete,Group 1
case-7272,T10 Determine necessity to stop indication,Resource15,2011/06/06 16:52:30.316,Variant 3,3,Internet,General,Group 5,Resource14,task-27650,complete,Group 1
case-7272,T05 Print and send confirmation of receipt,admin1,2011/06/16 22:49:37.432,Variant 3,3,Internet,General,Group 5,Resource14,task-27649,complete,Group 2
case-7310,Confirmation of receipt,Resource15,2011/05/03 19:43:12.886,Variant 3,3,Desk,General,Group 5,Resource22,task-22998,complete,EMPTY
case-7310,T02 Check confirmation of receipt,Resource15,2011/05/03 19:43:53.270,Variant 3,3,Desk,General,Group 5,Resource22,task-23431,complete,Group 4
case-7310,T04 Determine confirmation of receipt,Resource15,2011/05/03 19:44:28.932,Variant 3,3,Desk,General,Group 5,Resource22,task-23433,complete,Group 3
case-7310,T06 Determine necessity of stop advice,Resource15,2011/05/03 19:49:32.745,Variant 3,3,Desk,General,Group 5,Resource22,task-23432,complete,Group 1
case-7310,T10 Determine necessity to stop indication,Resource15,2011/05/03 20:13:17.755,Variant 3,3,Desk,General,Group 5,Resource22,task-23438,complete,Group 1
case-7310,T05 Print and send confirmation of receipt,admin1,2011/05/11 19:36:43.848,Variant 3,3,Desk,General,Group 5,Resource22,task-23434,complete,Group 2
case-7349,Confirmation of receipt,Resource15,2011/05/10 18:42:12.520,Variant 3,3,Internet,General,,Resource15,task-23533,complete,Group 1
case-7349,T02 Check confirmation of receipt,Resource15,2011/05/10 18:42:29.658,Variant 3,3,Internet,General,,Resource15,task-24146,complete,Group 4
case-7349,T04 Determine confirmation of receipt,Resource15,2011/05/10 18:42:42.497,Variant 3,3,Internet,General,,Resource15,task-24149,complete,Group 3
case-7349,T06 Determine necessity of stop advice,Resource15,2011/05/10 18:42:56.639,Variant 3,3,Internet,General,,Resource15,task-24147,complete,Group 1
case-7349,T10 Determine necessity to stop indication,Resource15,2011/05/10 18:43:16.934,Variant 3,3,Internet,General,,Resource15,task-24152,complete,Group 1
case-7349,T05 Print and send confirmation of receipt,admin1,2011/05/11 20:20:10.993,Variant 3,3,Internet,General,,Resource15,task-24150,complete,Group 2
case-7423,Confirmation of receipt,Resource08,2011/05/10 18:40:07.422,Variant 3,3,Internet,General,Group 5,Resource12,task-23982,complete,Group 1
